MD	GR	PHIE	PHI_ALT	DTCO	RHOB	DTS	WELL
5839.005	16.915485382	0.0318100676	0.061934609	70.656593323	2.5734980106	132.16589355	Well_11
5839.205	15.836875916	0.026274519	0.0770608485	70.881942749	2.6000437737	132.71755981	Well_11
5839.405	25.341337204	0.0262157805	0.0783785582	70.870605469	2.6026992798	132.60980225	Well_11
5839.605	48.435825348	0.0305302572	0.0683129355	71.125411987	2.5805504322	133.11410522	Well_11
5839.805	44.506038666	0.0336190872	0.0639553443	71.593864441	2.5669937134	133.60749817	Well_11
5840.005	38.553543091	0.0289153885	0.0649218783	71.944564819	2.564964056	134.13020325	Well_11
5840.205	29.39173317	0.0286927372	0.0665993467	72.067611694	2.5668215752	134.0381012	Well_11
5840.405	36.044620514	0.0324552059	0.0686382055	71.750198364	2.5742528439	133.81880188	Well_11
5840.605	42.606300354	0.0373490155	0.0711938888	71.902549744	2.5774719715	132.68659973	Well_11
5840.805	60.83215332	0.0410029665	0.0744298324	72.571411133	2.576274395	133.61369324	Well_11
5841.005	75.430053711	0.0455867536	0.0693367794	72.665931702	2.565448761	134.59190369	Well_11
5841.205	70.610237122	0.0487129949	0.064825356	72.596549988	2.5575554371	136.23959351	Well_11
5841.405	61.795143127	0.0460477993	0.0577955991	72.333847046	2.5469689369	134.81410217	Well_11
5841.605	50.146720886	0.0409367792	0.0515233837	71.592498779	2.5431394577	134.68769836	Well_11
5841.805	37.838581085	0.0366119631	0.0523236841	71.072715759	2.5504348278	136.67170715	Well_11
5842.005	33.596324921	0.03265623	0.0593048818	71.228523254	2.5621125698	138.07290649	Well_11
5842.205	46.98740387	0.0308244824	0.0891119838	76.038406372	2.5660531521	146.05479431	Well_11
5842.405	59.896850586	0.0287353452	0.112342827	81.069496155	2.5549166203	154.12010193	Well_11
5842.605	60.783988953	0.0224741697	0.0927718133	79.388999939	2.5359587669	163.34390259	Well_11
5842.805	66.798423767	0.0156048117	0.0594577156	74.068702698	2.530939579	143.4967041	Well_11
5843.005	67.629135132	0.0121834623	0.0711649507	74.182426453	2.552157402	136.16999817	Well_11
5843.205	63.362075806	0.0115433075	0.1109499112	80.000495911	2.564085722	153.86340332	Well_11
5843.405	55.436222076	0.0088743307	0.1232294068	84.32169342	2.5397877693	162.13720703	Well_11
5843.605	50.230316162	0.0069921501	0.0981345177	82.551551819	2.5112171173	163.27990723	Well_11
5843.805	70.481628418	0.0073406482	0.0793690756	78.571838379	2.5192787647	147.96949768	Well_11
5844.005	86.887931824	0.0115849525	0.0692667365	74.220710754	2.548088789	140.01780701	Well_11
5844.205	85.348815918	0.0171022099	0.0667905957	71.609321594	2.5722663403	134.35710144	Well_11
5844.405	77.73727417	0.0205090791	0.0655578151	70.650939941	2.580517292	130.32919312	Well_11
5844.605	70.593307495	0.0210713856	0.060454797	69.879119873	2.5792706013	129.5032959	Well_11
5844.805	72.821258545	0.0226347931	0.0538413785	68.992393494	2.5763969421	127.30590057	Well_11
5845.005	73.497375488	0.0257479083	0.0517331772	69.005607605	2.5722026825	126.82820129	Well_11
5845.205	79.656951904	0.029103715	0.0542605557	69.609588623	2.57036376	127.64980316	Well_11
5845.405	78.798423767	0.0310947485	0.0570112355	70.360435486	2.5673263073	127.55190277	Well_11
5845.605	72.875068665	0.0317804925	0.0540212765	70.898635864	2.5556228161	129.06900024	Well_11
5845.805	78.849609375	0.0334547386	0.0422138385	70.096946716	2.5418345928	132.09199524	Well_11
5846.005	87.441337585	0.0354138613	0.0274904575	67.752357483	2.5395414829	134.46260071	Well_11
5846.205	80.549995422	0.0337801278	0.078655377	75.324363708	2.5538873672	131.79119873	Well_11
5846.405	88.030319214	0.0265872926	0.1527156532	86.17325592	2.5758876801	149.43659973	Well_11
5846.605	80.554336548	0.0178198759	0.1730160862	91.203437805	2.5591349602	159.4552002	Well_11
5846.805	87.470344543	0.0119709633	0.1241412461	88.323097229	2.4972066879	174.87600708	Well_11
5847.005	70.883331299	0.0098864799	0.0333738215	76.817153931	2.4504082203	162.92829895	Well_11
5847.205	67.666145325	0.0094298916	0.0315168537	72.435722351	2.4953849316	149.8710022	Well_11
5847.405	49.895671844	0.0106005175	0.0536599085	69.764122009	2.5674984455	138.52360535	Well_11
5847.605	72.336616516	0.0147227328	0.0761041045	70.907150269	2.5979275703	130.46180725	Well_11
5847.805	80.605506897	0.0213261582	0.0787005275	73.154060364	2.5780191422	132.96389771	Well_11
5848.005	72.453941345	0.037649516	0.0793993026	75.820449829	2.5498197079	140.7039032	Well_11
5848.205	73.516929626	0.0606309511	0.0694224536	77.761505127	2.5091590881	147.27789307	Well_11
5848.405	76.840553284	0.0597053766	0.0612290464	77.553352356	2.4957337379	145.81640625	Well_11
5848.605	92.099601746	0.0384288318	0.068880029	77.541099548	2.5105595589	144.30709839	Well_11
5848.805	75.804199219	0.0155833634	0.0729211122	77.711502075	2.516430378	143.16720581	Well_11
5849.005	63.872047424	0.0088037532	0.0559456907	75.219711304	2.5114443302	142.15969849	Well_11
5849.205	67.940292358	0.0111103049	0.0424811281	72.778686523	2.5126366615	137.48519897	Well_11
5849.405	72.008529663	0.0158144645	0.0526157431	71.898300171	2.5418488979	134.93699646	Well_11
5849.605	72.694488525	0.0195334274	0.0751097053	74.340652466	2.5579783916	138.52029419	Well_11
5849.805	70.836616516	0.0178120844	0.0783914551	77.670600891	2.5273866653	144.07000732	Well_11
5850.005	71.270729065	0.0129610309	0.0922331661	83.610618591	2.4881529808	151.34210205	Well_11
5850.205	72.189369202	0.0100593865	0.0977594405	88.196510315	2.4479560852	163.53109741	Well_11
5850.405	77.970336914	0.0093540205	0.0629951358	86.553405762	2.399412632	167.24279785	Well_11
5850.605	79.896194458	0.0109417243	0.022724783	79.384963989	2.4015130997	162.58520508	Well_11
5850.805	80.430709839	0.011756476	0.0441791378	77.109077454	2.4679200649	149.48100281	Well_11
5851.005	86.305374146	0.0119596776	0.0950455368	84.29990387	2.4859161377	153.91209412	Well_11
5851.205	84.897247314	0.013189598	0.1021768823	91.210166931	2.4230489731	167.14630127	Well_11
5851.405	81.574806213	0.0133713195	0.063859269	91.309959412	2.3483736515	174.17860413	Well_11
5851.605	92.595802307	0.0111308899	0.033458598	87.791046143	2.3289906979	169.94400024	Well_11
5851.805	93.253936768	0.0103080934	0.0317576341	85.161781311	2.3548545837	165.09550476	Well_11
5852.005	99.448822021	0.0116461776	0.0327074602	83.359191895	2.3766491413	160.10310364	Well_11
5852.205	97.672180176	0.0122686401	0.0443967134	84.681365967	2.3844439983	157.4151001	Well_11
5852.405	101.76246643	0.010603575	0.0626651272	87.298042297	2.3905291557	158.39920044	Well_11
5852.605	96.564170837	0.0074451761	0.073866874	90.126792908	2.3806967735	160.25570679	Well_11
5852.805	92.973495483	0.0043390184	0.0593453422	89.144470215	2.3636984825	160.59489441	Well_11
5853.005	89.298950195	0.0059786849	0.0382970236	86.656326294	2.3508520126	159.60440063	Well_11
5853.205	84.90511322	0.0121560656	0.0227125939	83.007629395	2.3613541126	155.8769989	Well_11
5853.405	87.535697937	0.0157003831	0.0194836352	79.540557861	2.3935661316	146.15809631	Well_11
5853.605	86.576904297	0.0145417796	0.0255365185	78.091430664	2.4212427139	146.10040283	Well_11
5853.805	82.035430908	0.0118874693	0.0261774808	76.257522583	2.4427914619	143.18930054	Well_11
5854.005	78.931106567	0.0108244652	0.0449011214	77.391281128	2.4661798477	139.08790588	Well_11
5854.205	65.755119324	0.0091362046	0.0471599475	76.645500183	2.4787793159	143.15660095	Well_11
5854.405	64.164169312	0.0066378321	0.0464039519	76.488754272	2.4790644646	142.53019714	Well_11
5854.605	72.543174744	0.0134648792	0.0066936412	71.517692566	2.4578952789	137.70230103	Well_11
5854.805	88.633728027	0.0302549042	0.0296163615	74.273002625	2.4713807106	138.20570374	Well_11
5855.005	88.662208557	0.0424143299	0.0816034824	79.262794495	2.5159137249	140.58450317	Well_11
5855.205	90.544746399	0.0370033458	0.1081748679	85.581993103	2.4969201088	144.32839966	Well_11
5855.405	82.842781067	0.0208318345	0.0777533054	86.856163025	2.4243941307	151.92500305	Well_11
5855.605	74.483856201	0.0121643012	0.0748749077	89.374977112	2.3909614086	159.63969421	Well_11
5855.805	71.96522522	0.0096564358	0.0881687552	92.613845825	2.3806021214	160.25559998	Well_11
5856.005	72.486618042	0.0066246931	0.0647707582	91.595252991	2.3469629288	162.11590576	Well_11
5856.205	74.033859253	0.006512803	0.0159881935	84.480484009	2.3321254253	156.77000427	Well_11
5856.405	70.735954285	0.0098570948	0.0218008365	80.502929688	2.3873531818	145.29469299	Well_11
5856.605	69.871261597	0.0119992364	0.0574505962	82.518798828	2.4334666729	146.70230103	Well_11
5856.805	69.493309021	0.0072489218	0.0661329105	86.117324829	2.4102685452	152.50349426	Well_11
5857.005	51.414958954	0.0052359374	0.0473649763	84.878822327	2.3879554272	152.42050171	Well_11
5857.205	64.013389587	0.0062806378	0.0557029732	84.686378479	2.4060966969	147.76269531	Well_11
5857.405	66.026374817	0.0088158976	0.0716497749	86.463142395	2.4170296192	150.48910522	Well_11
5857.605	55.168636322	0.0089971814	0.0702346787	88.46837616	2.3920965195	153.54040527	Well_11
5857.805	51.979660034	0.0105987862	0.0495730713	88.177223206	2.3556518555	154.89070129	Well_11
5858.005	54.210632324	0.0139593808	0.0406063013	86.9061203	2.3525183201	154.30340576	Well_11
5858.205	57.711154938	0.0128015885	0.0288955588	83.261932373	2.3704078197	148.73449707	Well_11
5858.405	66.995803833	0.0111541022	0.0403781682	81.771400452	2.4089682102	144.67399597	Well_11
5858.605	68.455123901	0.0141114071	0.0550565049	81.970832825	2.4349410534	151.63139343	Well_11
5858.805	56.511550903	0.0141634149	0.0577035509	83.407226563	2.4241094589	154.08180237	Well_11
5859.005	40.479133606	0.0102556143	0.0449881926	83.111076355	2.4029769897	150.3348999	Well_11
5859.205	29.490943909	0.0075237951	0.0523418635	84.807861328	2.3982973099	152.27670288	Well_11
5859.405	12.636614799	0.0063195564	0.0461576357	84.634277344	2.3883469105	154.92680359	Well_11
5859.605	16.298818588	0.007483189	0.0309308469	82.68460083	2.3807117939	154.28199768	Well_11
5859.805	21.356298447	0.0093098348	0.0217877049	79.641807556	2.3968682289	148.94200134	Well_11
5860.005	13.990420341	0.0123112574	0.0379974991	79.569274902	2.4287948608	147.27459717	Well_11
5860.205	2.6396327019	0.0114335679	0.0570593029	80.722648621	2.4526150227	145.31359863	Well_11
5860.405	1.3850393295	0.008412567	0.0568983331	80.898803711	2.4503543377	147.28500366	Well_11
5860.605	2.2416009903	0.008086008	0.048327446	80.060592651	2.4431848526	146.22970581	Well_11
5860.805	1.8065615892	0.0097699128	0.0537763722	80.299179077	2.4510035515	145.83959961	Well_11
5861.005	4.182677269	0.0121309301	0.0660409406	81.363433838	2.4627604485	148.73710632	Well_11
5861.205	6.2591862679	0.0127168745	0.0778904408	82.543479919	2.4724378586	151.07569885	Well_11
5861.405	6.3000001907	0.0127294408	0.0748615041	82.78956604	2.4638957977	152.78289795	Well_11
5861.605	6.4000000954	0.0092781466	0.0621441752	82.051872253	2.4476516247	153.19960022	Well_11
5861.805	6.0826773643	0.0058902181	0.0641841441	81.375823975	2.4590582848	150.85270691	Well_11
5862.005	9.921916008	0.0064246533	0.0676882863	79.757583618	2.483714819	151.63679504	Well_11
5862.205	30.390550613	0.0093818801	0.0751655474	80.241294861	2.4927120209	151.32629395	Well_11
5862.405	25.423358917	0.0154450024	0.093666397	83.869415283	2.4880375862	152.85319519	Well_11
5862.605	23.282939911	0.0186809916	0.1123702452	88.641410828	2.4710798264	161.39840698	Well_11
5862.805	39.320865631	0.0133376345	0.1076284871	91.076301575	2.4349992275	172.30819702	Well_11
5863.005	61.7641716	0.0095100813	0.0785663649	88.477508545	2.4079921246	178.31100464	Well_11
5863.205	71.901313782	0.0138528114	0.0482000485	83.387130737	2.4060854912	170.93580627	Well_11
5863.405	71.864173889	0.0286409762	0.0658970028	83.589134216	2.4378254414	165.78640747	Well_11
5863.605	71.279785156	0.0413083844	0.1137402728	87.674873352	2.4844186306	170.55949402	Well_11
5863.805	74.165351868	0.038338881	0.1206321344	88.92401123	2.4838116169	179.38549805	Well_11
5864.005	77.4114151	0.0273393411	0.118454434	90.195274353	2.4655458927	184.54229736	Well_11
5864.205	69.564567566	0.0164044555	0.1314803064	92.517684937	2.4648256302	183.08120728	Well_11
5864.405	72.655250549	0.0142679606	0.1307172775	93.23374176	2.4554274082	182.95249939	Well_11
5864.605	65.75630188	0.0162140336	0.110445492	91.916046143	2.4311044216	178.49980164	Well_11
5864.805	51.478084564	0.0199765787	0.0670120716	85.833564758	2.4151003361	175.03340149	Well_11
5865.005	52.71049881	0.0179920308	0.0278648697	77.878677368	2.4280703068	156.81149292	Well_11
5865.205	53.151576996	0.0103262495	0.0140698031	72.817779541	2.4576537609	150.31930542	Well_11
5865.405	52.08713913	0.0062622121	0.0172428433	69.891624451	2.4961650372	141.97419739	Well_11
5865.605	42.053020477	0.0096224966	0.0131118391	66.063438416	2.5306460857	128.01899719	Well_11
5865.805	42.64881897	0.0202909093	0.0233787429	65.346382141	2.5583028793	123.23560333	Well_11
5866.005	39.513126373	0.0262087304	0.0493770055	67.556930542	2.5837287903	122.98419952	Well_11
5866.205	34.13910675	0.0227313936	0.0592543855	68.138053894	2.596255064	130.0	Well_11
5866.405	45.924407959	0.0188022759	0.0332710966	65.261634827	2.5782351494	125.25209808	Well_11
5866.605	59.211547852	0.0300095342	0.010484593	64.208618164	2.546151638	120.91269684	Well_11
5866.805	31.680578232	0.0502555035	-0.000481699	64.235580444	2.5247974396	118.4539032	Well_11
5867.005	16.109054565	0.0660568699	0.0003579612	64.458625793	2.5239384174	121.78160095	Well_11
5867.205	16.155380249	0.075319618	0.0129295401	65.043083191	2.5416007042	119.46990204	Well_11
5867.405	21.042257309	0.0876907185	0.0288377292	66.999679565	2.5504672527	122.88379669	Well_11
5867.605	26.029132843	0.0882409811	0.0495222621	70.201385498	2.5547096729	127.8809967	Well_11
5867.805	31.016010284	0.0787344128	0.057154417	71.286170959	2.5573449135	134.12510681	Well_11
5868.005	37.20721817	0.0588901676	0.029165417	66.827934265	2.552999258	131.90040588	Well_11
5868.205	49.674411774	0.0477839224	0.0446127504	70.429725647	2.5427536964	126.1257019	Well_11
5868.405	56.707874298	0.0400495417	0.1214274243	83.721450806	2.5429780483	138.70199585	Well_11
5868.605	62.587532043	0.0320414566	0.1409359127	87.397857666	2.5397031307	154.75309753	Well_11
5868.805	69.528739929	0.026029693	0.0879406556	81.272865295	2.5058114529	163.59359741	Well_11
5869.005	55.338977814	0.022080522	0.0181944687	70.767189026	2.4882917404	146.62080383	Well_11
5869.205	63.881496429	0.0215037707	0.0493842997	72.539451599	2.5285410881	146.13459778	Well_11
5869.405	62.128349304	0.0183375049	0.1473723948	86.879371643	2.5578055382	166.07640076	Well_11
5869.605	54.190029144	0.0127891386	0.1303146034	89.356948853	2.4976055622	170.17089844	Well_11
5869.805	52.913387299	0.0098265037	0.0849628672	89.364715576	2.4104440212	168.93499756	Well_11
5870.005	54.068897247	0.0072823754	0.0742146447	90.895385742	2.3728489876	172.66960144	Well_11
5870.205	60.634643555	0.0075186328	0.0873109475	92.832702637	2.3765304089	174.48620605	Well_11
5870.405	67.245407104	0.0097283227	0.0909053087	92.992019653	2.3816664219	176.73660278	Well_11
5870.605	70.485038757	0.0110005373	0.0895205438	93.170501709	2.3770303726	178.86000061	Well_11
5870.805	63.861682892	0.0112973358	0.0850880221	92.262260437	2.3785822392	173.94030762	Well_11
5871.005	68.049873352	0.010513504	0.0515007786	86.110183716	2.3822538853	165.24510193	Well_11
5871.205	71.465354919	0.0093417978	0.0284087155	80.354354858	2.40168643	155.05360413	Well_11
5871.405	66.163909912	0.007938562	0.0246715154	74.166679382	2.4630644321	141.18870544	Well_11
5871.605	75.199996948	0.0074038501	0.0444683507	73.479820251	2.5086841583	135.23199463	Well_11
5871.805	78.31653595	0.0091891941	0.0482358411	74.01537323	2.5099842548	136.79570007	Well_11
5872.005	72.679527283	0.0115527082	0.033255063	72.255256653	2.500721693	137.34649658	Well_11
5872.205	64.968894958	0.0145555111	0.0169378575	69.114906311	2.5041847229	130.04829407	Well_11
5872.405	75.542121887	0.0181449614	0.0156050995	67.556381226	2.518892765	128.01919556	Well_11
5872.605	70.436355591	0.0191271361	0.024599947	67.124763489	2.5409448147	125.46559906	Well_11
5872.805	61.053543091	0.0183315352	0.0383094363	68.843315125	2.5482270718	124.89640045	Well_11
5873.005	67.561416626	0.0148373414	0.0665736198	72.899253845	2.5575582981	129.70880127	Well_11
5873.205	73.375457764	0.0114934463	0.0715541244	74.791419983	2.5461575985	137.04069519	Well_11
5873.405	64.582809448	0.0115361493	0.0311704297	71.216545105	2.5082271099	131.69599915	Well_11
5873.605	52.920078278	0.0129658505	0.002035287	65.636627197	2.5141077042	123.5923996	Well_11
5873.805	53.261417389	0.0210759901	0.0142093208	61.741645813	2.580634594	116.50379944	Well_11
5874.005	54.048820496	0.0371125974	0.0380940512	61.417892456	2.6300802231	113.08129883	Well_11
5874.205	54.836223602	0.0469933972	0.0598277412	64.618667603	2.6363472939	119.87779999	Well_11
5874.405	55.436222076	0.0392102189	0.0871179998	71.241516113	2.6153697968	128.75709534	Well_11
5874.605	62.117980957	0.0253954791	0.1244161874	80.441574097	2.5850543976	142.4631958	Well_11
5874.805	66.973617554	0.0172475856	0.1593681276	90.478507996	2.5409624577	151.63960266	Well_11
5875.005	91.274147034	0.0149510186	0.1579727829	95.382911682	2.4839472771	164.46229553	Well_11
5875.205	99.874801636	0.0102966139	0.1155920774	95.351211548	2.4029273987	181.17430115	Well_11
5875.405	88.927955627	0.0079790289	0.0700661913	92.934089661	2.3422970772	180.789505	Well_11
5875.605	52.9416008	0.0086625302	0.0455883592	89.769485474	2.3303604126	176.49949646	Well_11
5875.805	87.552886963	0.0121686226	0.0438506305	87.848648071	2.3483052254	169.27760315	Well_11
5876.005	96.713386536	0.0164301228	0.0697342828	89.811271667	2.376257658	168.4730072	Well_11
5876.205	99.068244934	0.0192812122	0.0998088047	92.973480225	2.3989665508	171.56730652	Well_11
5876.405	100.79304504	0.0200519077	0.1270877421	97.652801514	2.3994996548	184.83000183	Well_11
5876.605	98.931106567	0.0151876956	0.1429440677	102.74076843	2.3735740185	189.79989624	Well_11
5876.805	99.064308167	0.011209853	0.1233836412	101.9500885	2.3447778225	192.27729797	Well_11
5877.005	71.584648132	0.0091996696	0.0332976244	89.062400818	2.3145961761	184.33529663	Well_11
5877.205	61.609447479	0.0110291922	0.0558674671	94.36907959	2.2991373539	175.18510437	Well_11
5877.405	68.43359375	0.0138443485	0.0974869132	99.334869385	2.3240303993	174.52799988	Well_11
5877.605	75.520477295	0.0137992362	0.1769214571	109.66374207	2.3621106148	180.02330017	Well_11
5877.805	79.11378479	0.0136958715	0.1722316891	114.06472015	2.3043475151	209.38499451	Well_11
