MD	GR	PHIE	PHI_ALT	DTS	DTCO	RHOB	WELL
4282.4877					74.627555847		Well_5
4282.6877					75.056015015		Well_5
4282.8877					76.703163147		Well_5
4283.0877					78.805526733		Well_5
4283.2877					79.949813843		Well_5
4283.4877					79.786834717		Well_5
4283.6877					79.602043152		Well_5
4283.8877					79.721168518		Well_5
4284.0877					80.060523987		Well_5
4284.2877					79.852386475		Well_5
4284.4877					79.354057312		Well_5
4284.6877					78.824325562		Well_5
4284.8877					78.378639221		Well_5
4285.0877					77.875595093		Well_5
4285.2877					77.671333313		Well_5
4285.4877					77.755706787		Well_5
4285.6877					77.755744934		Well_5
4285.8877					77.253341675		Well_5
4286.0877					75.924797058		Well_5
4286.2877					73.43686676		Well_5
4286.4877					70.241142273		Well_5
4286.6877					67.973358154		Well_5
4286.8877					67.605064392		Well_5
4287.0877					68.053771973		Well_5
4287.2877					67.720802307		Well_5
4287.4877					67.905075073		Well_5
4287.6877					67.871963501		Well_5
4287.8877					67.652633667		Well_5
4288.0877					67.648666382		Well_5
4288.2877					67.434547424		Well_5
4288.4877					67.682670593		Well_5
4288.6877					67.985565186		Well_5
4288.8877					68.187110901		Well_5
4289.0877					67.606719971		Well_5
4289.2877					67.459533691		Well_5
4289.4877					67.826805115		Well_5
4289.6877					68.081977844		Well_5
4289.8877					67.95539093		Well_5
4290.0877					67.898963928		Well_5
4290.2877					67.887207031		Well_5
4290.4877					67.840988159		Well_5
4290.6877					67.920501709		Well_5
4290.8877					67.83039093		Well_5
4291.0877					67.937171936		Well_5
4291.2877					68.063949585		Well_5
4291.4877					68.065383911		Well_5
4291.6877					68.147666931		Well_5
4291.8877					68.236473083		Well_5
4292.0877					68.046058655		Well_5
4292.2877					68.129272461		Well_5
4292.4877					68.356750488		Well_5
4292.6877					68.141273499		Well_5
4292.8877					67.758903503		Well_5
4293.0877					67.935974121		Well_5
4293.2877					67.883041382		Well_5
4293.4877					67.706520081		Well_5
4293.6877					67.671615601		Well_5
4293.8877					67.754631042		Well_5
4294.0877					67.817573547		Well_5
4294.2877					67.622688293		Well_5
4294.4877					67.743469238		Well_5
4294.6877					67.895820618		Well_5
4294.8877					68.01461792		Well_5
4295.0877					67.831962585		Well_5
4295.2877					67.741592407		Well_5
4295.4877					67.823532104		Well_5
4295.6877					68.18006897		Well_5
4295.8877					68.071510315		Well_5
4296.0877					67.935050964		Well_5
4296.2877					68.005622864		Well_5
4296.4877					67.927619934		Well_5
4296.6877					68.111274719		Well_5
4296.8877					68.067810059		Well_5
4297.0877					68.048591614		Well_5
4297.2877					67.912666321		Well_5
4297.4877					68.097953796		Well_5
4297.6877					68.333953857		Well_5
4297.8877					68.013832092		Well_5
4298.0877					68.005279541		Well_5
4298.2877					67.794868469		Well_5
4298.4877					67.28704834		Well_5
4298.6877					67.448768616		Well_5
4298.8877					67.792518616		Well_5
4299.0877					68.053443909		Well_5
4299.2877					68.082176208		Well_5
4299.4877					67.932327271		Well_5
4299.6877					68.165885925		Well_5
4299.8877					68.434181213		Well_5
4300.0877					68.265716553		Well_5
4300.2877					67.977867126		Well_5
4300.4877					68.145072937		Well_5
4300.6877					68.508979797		Well_5
4300.8877					68.693954468		Well_5
4301.0877					68.360740662		Well_5
4301.2877					68.164047241		Well_5
4301.4877					68.124313354		Well_5
4301.6877					68.061683655		Well_5
4301.8877					68.089523315		Well_5
4302.0877					68.15473175		Well_5
4302.2877					68.174873352		Well_5
4302.4877					67.980270386		Well_5
4302.6877					68.001083374		Well_5
4302.8877					68.107765198		Well_5
4303.0877					68.104393005		Well_5
4303.2877					67.770690918		Well_5
4303.4877					67.719810486		Well_5
4303.6877					68.012863159		Well_5
4303.8877					68.078102112		Well_5
4304.0877					68.562088013		Well_5
4304.2877					68.640701294		Well_5
4304.4877					68.551750183		Well_5
4304.6877					68.233909607		Well_5
4304.8877					67.891609192		Well_5
4305.0877					67.653251648		Well_5
4305.2877					67.669151306		Well_5
4305.4877					67.676979065		Well_5
4305.6877					67.756874084		Well_5
4305.8877					67.82183075		Well_5
4306.0877					67.861885071		Well_5
4306.2877					67.933288574		Well_5
4306.4877					68.093887329		Well_5
4306.6877					68.251243591		Well_5
4306.8877					68.382247925		Well_5
4307.0877					68.315055847		Well_5
4307.2877					68.102737427		Well_5
4307.4877					67.842544556		Well_5
4307.6877					68.119003296		Well_5
4307.8877					68.229774475		Well_5
4308.0877					67.963813782		Well_5
4308.2877					67.897918701		Well_5
4308.4877					67.773239136		Well_5
4308.6877					67.630859375		Well_5
4308.8877					67.674545288		Well_5
4309.0877					68.012832642		Well_5
4309.2877					68.269309998		Well_5
4309.4877					68.324432373		Well_5
4309.6877					68.217552185		Well_5
4309.8877					68.093086243		Well_5
4310.0877					68.064453125		Well_5
4310.2877					68.189620972		Well_5
4310.4877					68.193962097		Well_5
4310.6877					68.211120605		Well_5
4310.8877					68.143875122		Well_5
4311.0877					67.882347107		Well_5
4311.2877					68.013023376		Well_5
4311.4877					67.745323181		Well_5
4311.6877					67.64680481		Well_5
4311.8877					67.718101501		Well_5
4312.0877					67.880729675		Well_5
4312.2877					67.913467407		Well_5
4312.4877					68.226913452		Well_5
4312.6877					68.314399719		Well_5
4312.8877					67.797050476		Well_5
4313.0877					67.573120117		Well_5
4313.2877					67.943519592		Well_5
4313.4877					68.096611023		Well_5
4313.6877					68.584472656		Well_5
4313.8877					68.328903198		Well_5
4314.0877					67.764007568		Well_5
4314.2877					67.914581299		Well_5
4314.4877					68.027114868		Well_5
4314.6877					67.955955505		Well_5
4314.8877					68.048286438		Well_5
4315.0877					67.811058044		Well_5
4315.2877					67.894683838		Well_5
4315.4877					67.854217529		Well_5
4315.6877					67.917297363		Well_5
4315.8877					67.823326111		Well_5
4316.0877					67.831207275		Well_5
4316.2877					67.936889648		Well_5
4316.4877					68.228134155		Well_5
4316.6877					68.299873352		Well_5
4316.8877					68.069297791		Well_5
4317.0877					68.331092834		Well_5
4317.2877					68.756797791		Well_5
4317.4877					68.079971313		Well_5
4317.6877					67.839996338		Well_5
4317.8877					67.930557251		Well_5
4318.0877					68.170417786		Well_5
4318.2877					68.465614319		Well_5
4318.4877					68.417045593		Well_5
4318.6877					67.938789368		Well_5
4318.8877					67.86000824		Well_5
4319.0877					68.072288513		Well_5
4319.2877					67.965110779		Well_5
4319.4877					68.173156738		Well_5
4319.6877					68.25087738		Well_5
4319.8877					67.871437073		Well_5
4320.0877					67.759628296		Well_5
4320.2877					68.116706848		Well_5
4320.4877					68.343345642		Well_5
4320.6877					68.163528442		Well_5
4320.8877					67.833007813		Well_5
4321.0877					67.606925964		Well_5
4321.2877					67.732200623		Well_5
4321.4877					67.974655151		Well_5
4321.6877					68.474784851		Well_5
4321.8877					68.366920471		Well_5
4322.0877					68.026199341		Well_5
4322.2877					67.779747009		Well_5
4322.4877					67.73097229		Well_5
4322.6877					68.105735779		Well_5
4322.8877					67.948814392		Well_5
4323.0877					68.264533997		Well_5
4323.2877					68.794876099		Well_5
4323.4877					68.443145752		Well_5
4323.6877					68.404296875		Well_5
4323.8877					68.253631592		Well_5
4324.0877					68.06211853		Well_5
4324.2877					68.021575928		Well_5
4324.4877					68.260887146		Well_5
4324.6877					68.004585266		Well_5
4324.8877					67.552322388		Well_5
4325.0877					67.365814209		Well_5
4325.2877					67.741912842		Well_5
4325.4877					68.064102173		Well_5
4325.6877					67.947151184		Well_5
4325.8877					68.103218079		Well_5
4326.0877					68.375572205		Well_5
4326.2877					68.465187073		Well_5
4326.4877					68.43963623		Well_5
4326.6877					68.486961365		Well_5
4326.8877					68.010139465		Well_5
4327.0877					67.533241272		Well_5
4327.2877					68.114685059		Well_5
4327.4877					68.409622192		Well_5
4327.6877					68.055648804		Well_5
4327.8877					67.576255798		Well_5
4328.0877					66.875762939		Well_5
4328.2877					66.783691406		Well_5
4328.4877					67.812416077		Well_5
4328.6877					68.458198547		Well_5
4328.8877					68.128349304		Well_5
4329.0877					67.65851593		Well_5
4329.2877					68.170623779		Well_5
4329.4877					68.475860596		Well_5
4329.6877					67.870674133		Well_5
4329.8877					67.666419983		Well_5
4330.0877					67.747749329		Well_5
4330.2877					68.257537842		Well_5
4330.4877					68.046691895		Well_5
4330.6877					68.051879883		Well_5
4330.8877					68.709228516		Well_5
4331.0877					67.885353088		Well_5
4331.2877					67.489906311		Well_5
4331.4877					68.151382446		Well_5
4331.6877					67.599601746		Well_5
4331.8877					65.615844727		Well_5
4332.0877					64.670471191		Well_5
4332.2877					65.261398315		Well_5
4332.4877					65.897277832		Well_5
4332.6877					66.149536133		Well_5
4332.8877					66.774383545		Well_5
4333.0877					67.019302368		Well_5
4333.2877					66.994338989		Well_5
4333.4877					67.385467529		Well_5
4333.6877					67.9425354		Well_5
4333.8877					68.074539185		Well_5
4334.0877					67.796524048		Well_5
4334.2877					66.662811279		Well_5
4334.4877					66.493301392		Well_5
4334.6877					65.532424927		Well_5
4334.8877					65.427444458		Well_5
4335.0877					66.693382263		Well_5
4335.2877					67.057266235		Well_5
4335.4877					67.078598022		Well_5
4335.6877					66.73084259		Well_5
4335.8877					66.763084412		Well_5
4336.0877					66.533073425		Well_5
4336.2877					66.508911133		Well_5
4336.4877					66.956916809		Well_5
4336.6877					67.145874023		Well_5
4336.8877					66.479377747		Well_5
4337.0877					66.046386719		Well_5
4337.2877					66.003929138		Well_5
4337.4877					66.302963257		Well_5
4337.6877					65.021903992		Well_5
4337.8877					64.703071594		Well_5
4338.0877					65.048049927		Well_5
4338.2877					64.196144104		Well_5
4338.4877					63.905696869		Well_5
4338.6877					64.564880371		Well_5
4338.8877					65.723091125		Well_5
4339.0877					66.793365479		Well_5
4339.2877					67.205253601		Well_5
4339.4877					67.460273743		Well_5
4339.6877					67.631057739		Well_5
4339.8877					67.014762878		Well_5
4340.0877					65.974983215		Well_5
4340.2877					65.707817078		Well_5
4340.4877					66.357788086		Well_5
4340.6877					66.69896698		Well_5
4340.8877					67.278900146		Well_5
4341.0877					67.909248352		Well_5
4341.2877					67.734588623		Well_5
4341.4877					67.509239197		Well_5
4341.6877					67.888397217		Well_5
4341.8877					68.187576294		Well_5
4342.0877					68.070129395		Well_5
4342.2877					67.904243469		Well_5
4342.4877					68.113220215		Well_5
4342.6877					67.555923462		Well_5
4342.8877					67.475921631		Well_5
4343.0877					67.651779175		Well_5
4343.2877					67.703392029		Well_5
4343.4877					67.911056519		Well_5
4343.6877					67.912910461		Well_5
4343.8877					67.61441803		Well_5
4344.0877					67.479202271		Well_5
4344.2877					67.602798462		Well_5
4344.4877					67.162017822		Well_5
4344.6877					67.33782196		Well_5
4344.8877					67.957229614		Well_5
4345.0877					67.984916687		Well_5
4345.2877					67.661903381		Well_5
4345.4877					67.453292847		Well_5
4345.6877					67.480308533		Well_5
4345.8877					67.754936218		Well_5
4346.0877					68.047790527		Well_5
4346.2877					67.85761261		Well_5
4346.4877					67.900886536		Well_5
4346.6877					67.927467346		Well_5
4346.8877					67.806007385		Well_5
4347.0877					68.079948425		Well_5
4347.2877					68.046577454		Well_5
4347.4877					67.748519897		Well_5
4347.6877					67.816757202		Well_5
4347.8877					68.36265564		Well_5
4348.0877					68.119110107		Well_5
4348.2877					67.84677887		Well_5
4348.4877					67.935028076		Well_5
4348.6877					68.063362122		Well_5
4348.8877					68.183914185		Well_5
4349.0877					67.560707092		Well_5
4349.2877					67.408882141		Well_5
4349.4877					67.524291992		Well_5
4349.6877					67.840835571		Well_5
4349.8877					67.964050293		Well_5
4350.0877					68.12966156		Well_5
4350.2877					68.046737671		Well_5
4350.4877					68.047615051		Well_5
4350.6877					68.003738403		Well_5
4350.8877					68.311012268		Well_5
4351.0877					68.261940002		Well_5
4351.2877					68.172874451		Well_5
4351.4877					68.151321411		Well_5
4351.6877					67.763626099		Well_5
4351.8877					67.63949585		Well_5
4352.0877					67.485214233		Well_5
4352.2877					67.571510315		Well_5
4352.4877					67.872550964		Well_5
4352.6877					68.062034607		Well_5
4352.8877					67.914237976		Well_5
4353.0877					67.785873413		Well_5
4353.2877					67.99495697		Well_5
4353.4877					68.145027161		Well_5
4353.6877					68.054397583		Well_5
4353.8877					68.342071533		Well_5
4354.0877					68.117538452		Well_5
4354.2877					68.013381958		Well_5
4354.4877					68.203926086		Well_5
4354.6877					68.449554443		Well_5
4354.8877					68.063545227		Well_5
4355.0877					67.817008972		Well_5
4355.2877					68.010017395		Well_5
4355.4877					67.904693604		Well_5
4355.6877					67.950942993		Well_5
4355.8877					68.183105469		Well_5
4356.0877					68.357521057		Well_5
4356.2877					68.101585388		Well_5
4356.4877					68.216110229		Well_5
4356.6877					68.332832336		Well_5
4356.8877					68.271209717		Well_5
4357.0877					68.464263916		Well_5
4357.2877					68.500274658		Well_5
4357.4877					68.194282532		Well_5
4357.6877					67.855865479		Well_5
4357.8877					67.477890015		Well_5
4358.0877					67.407943726		Well_5
4358.2877					67.759368896		Well_5
4358.4877					68.075500488		Well_5
4358.6877					68.07497406		Well_5
4358.8877					68.147758484		Well_5
4359.0877					68.163490295		Well_5
4359.2877					68.257041931		Well_5
4359.4877					68.58316803		Well_5
4359.6877					68.73285675		Well_5
4359.8877					68.536598206		Well_5
4360.0877					68.562416077		Well_5
4360.2877					68.632705688		Well_5
4360.4877					68.594841003		Well_5
4360.6877					68.563850403		Well_5
4360.8877					68.264137268		Well_5
4361.0877					68.018974304		Well_5
4361.2877					68.035865784		Well_5
4361.4877					67.941596985		Well_5
4361.6877					67.769767761		Well_5
4361.8877					67.778884888		Well_5
4362.0877					67.888801575		Well_5
4362.2877					67.897262573		Well_5
4362.4877					68.214118958		Well_5
4362.6877					68.261306763		Well_5
4362.8877					68.059158325		Well_5
4363.0877					67.604255676		Well_5
4363.2877					67.487258911		Well_5
4363.4877					67.527053833		Well_5
4363.6877					67.365592957		Well_5
4363.8877					67.489601135		Well_5
4364.0877					67.640907288		Well_5
4364.2877					67.527297974		Well_5
4364.4877					67.470825195		Well_5
4364.6877					67.250480652		Well_5
4364.8877					67.27003479		Well_5
4365.0877					67.75668335		Well_5
4365.2877					67.907211304		Well_5
4365.4877					67.607131958		Well_5
4365.6877					67.938110352		Well_5
4365.8877					68.06867218		Well_5
4366.0877					67.385536194		Well_5
4366.2877					67.145133972		Well_5
4366.4877					67.172401428		Well_5
4366.6877					67.247573853		Well_5
4366.8877					67.749443054		Well_5
4367.0877					68.052459717		Well_5
4367.2877					67.650733948		Well_5
4367.4877					67.780792236		Well_5
4367.6877					68.220626831		Well_5
4367.8877					68.189315796		Well_5
4368.0877					67.934936523		Well_5
4368.2877					68.002883911		Well_5
4368.4877					68.006134033		Well_5
4368.6877					68.302467346		Well_5
4368.8877					68.294380188		Well_5
4369.0877					67.901298523		Well_5
4369.2877					67.791313171		Well_5
4369.4877					67.742118835		Well_5
4369.6877					67.643424988		Well_5
4369.8877					67.697311401		Well_5
4370.0877					68.176452637		Well_5
4370.2877					68.247344971		Well_5
4370.4877					68.294044495		Well_5
4370.6877					68.122184753		Well_5
4370.8877					67.924888611		Well_5
4371.0877					67.933563232		Well_5
4371.2877					68.02028656		Well_5
4371.4877					67.910583496		Well_5
4371.6877					67.999137878		Well_5
4371.8877					68.046112061		Well_5
4372.0877					68.129364014		Well_5
4372.2877					67.980186462		Well_5
4372.4877					67.94556427		Well_5
4372.6877					68.024925232		Well_5
4372.8877					67.770332336		Well_5
4373.0877					67.57711792		Well_5
4373.2877					68.071929932		Well_5
4373.4877					68.421165466		Well_5
4373.6877					68.157196045		Well_5
4373.8877					68.096496582		Well_5
4374.0877					68.070327759		Well_5
4374.2877					68.322181702		Well_5
4374.4877					68.167472839		Well_5
4374.6877					68.113243103		Well_5
4374.8877					67.891120911		Well_5
4375.0877					67.858650208		Well_5
4375.2877					67.94682312		Well_5
4375.4877					68.007064819		Well_5
4375.6877					68.163917542		Well_5
4375.8877					67.824707031		Well_5
