MD	GR	RHOB	PHIE	DTCO	DTS	WELL
5524.4148	44.84859848	2.4521653652	0.1157343239	66.854270935	120.33611298	Well_6
5524.6148	51.374671936	2.4615416527	0.1093366221	66.097702026	119.79476166	Well_6
5524.8148	50.850627899	2.4577934742	0.1041635126	64.669418335	118.93860626	Well_6
5525.0148	44.727973938	2.4633693695	0.1017580554	63.811904907	117.72934723	Well_6
5525.2148	42.85710144	2.487196207	0.093621403	63.710159302	116.65901947	Well_6
5525.4148	45.224029541	2.5045976639	0.0821589679	63.999977112	116.05140686	Well_6
5525.6148	46.494800568	2.5031015873	0.0771651044	64.658935547	115.88272858	Well_6
5525.8148	45.727005005	2.5029919147	0.0877098441	65.489265442	115.73220825	Well_6
5526.0148	48.504150391	2.5071766376	0.100745365	65.697921753	115.2534256	Well_6
5526.2148	53.894966125	2.5157196522	0.1024243534	64.288658142	114.36122894	Well_6
5526.4148	52.468238831	2.529463768	0.0964711756	62.190044403	113.58482361	Well_6
5526.6148	50.450977325	2.5339493752	0.087483108	60.997680664	113.55869293	Well_6
5526.8148	51.803462982	2.5098512173	0.086202085	61.718730927	114.96632385	Well_6
5527.0148	46.46011734	2.4833829403	0.0937746167	63.827156067	117.31925201	Well_6
5527.2148	38.404682159	2.4738080502	0.0909685642	66.284248352	119.5249176	Well_6
5527.4148	42.311038971	2.4777276516	0.0806589425	68.175033569	120.34535217	Well_6
5527.6148	54.573833466	2.5006115437	0.0866114572	68.429893494	119.68822479	Well_6
5527.8148	56.478851318	2.5219581127	0.1051758155	67.099517822	118.74751282	Well_6
5528.0148	44.952560425	2.5225937366	0.1198785901	65.400238037	118.88134003	Well_6
5528.2148	35.92433548	2.5024180412	0.1270030886	64.961967468	120.0154953	Well_6
5528.4148	35.079727173	2.4771096706	0.130113408	65.481864929	120.17243958	Well_6
5528.6148	35.399501801	2.4753000736	0.1287539899	65.474998474	119.45991516	Well_6
5528.8148	33.767593384	2.5045275688	0.1189871356	64.009040833	117.88171387	Well_6
5529.0148	31.822029114	2.5266840458	0.0983143449	62.671440125	116.6533432	Well_6
5529.2148	34.315948486	2.5328550339	0.0706205815	62.98658371	116.09458923	Well_6
5529.4148	42.477321625	2.5271568298	0.0505250394	64.944168091	116.62410736	Well_6
5529.6148	47.411857605	2.5101008415	0.0612735413	66.522148132	117.85753632	Well_6
5529.8148	47.34992218	2.4858694077	0.1026624739	66.746704102	118.78567505	Well_6
5530.0148	43.196941376	2.4588811398	0.1296344101	66.008499146	118.80144501	Well_6
5530.2148	39.742401123	2.4449019432	0.1385565847	65.140281677	117.97766876	Well_6
5530.4148	39.216117859	2.4567520618	0.1417526007	64.304130554	116.69980621	Well_6
5530.6148	39.221851349	2.4861698151	0.1364023089	63.54586792	115.29085541	Well_6
5530.8148	39.37172699	2.504783392	0.1305907667	63.189628601	114.21751404	Well_6
5531.0148	39.366928101	2.5057559013	0.1248065829	63.249477386	113.48085022	Well_6
5531.2148	39.622772217	2.4986109734	0.1169050559	63.345943451	112.90171814	Well_6
5531.4148	40.915817261	2.4884283543	0.1121719182	63.012096405	112.24963379	Well_6
5531.6148	41.451213837	2.4862921238	0.1061187238	62.285995483	111.51361847	Well_6
5531.8148	41.005237579	2.5018615723	0.0998299792	61.568267822	110.46845245	Well_6
5532.0148	40.583999634	2.5208945274	0.0998663604	61.326217651	109.63625336	Well_6
5532.2148	41.012302399	2.5259668827	0.1046887413	61.355117798	109.33311462	Well_6
5532.4148	41.865444183	2.5184855461	0.1010393947	61.36108017	109.83422852	Well_6
5532.6148	40.65851593	2.5086951256	0.0937510878	61.474685669	111.05478668	Well_6
5532.8148	39.401725769	2.4997394085	0.0936688334	62.028903961	112.29159546	Well_6
5533.0148	39.154724121	2.484361887	0.1074942872	62.875179291	113.50276184	Well_6
5533.2148	38.199264526	2.4707021713	0.128000617	63.616046906	114.54717255	Well_6
5533.4148	37.437198639	2.4754197598	0.1379555464	64.040740967	114.85668945	Well_6
5533.6148	37.633903503	2.4773600101	0.1367806643	63.952705383	114.09817505	Well_6
5533.8148	37.82849884	2.4758474827	0.1367763579	62.948375702	112.33420563	Well_6
5534.0148	37.572963715	2.5141479969	0.1279921234	61.297451019	110.44441223	Well_6
5534.2148	38.02759552	2.5654928684	0.1157758534	60.183586121	109.11432648	Well_6
5534.4148	38.304836273	2.5704488754	0.1132225469	60.408679962	108.81362915	Well_6
5534.6148	36.515575409	2.5398511887	0.1145767048	61.719734192	109.81221008	Well_6
5534.8148	36.771701813	2.5124025345	0.1154689491	62.833625793	111.63091278	Well_6
5535.0148	41.195217133	2.4911804199	0.1141943932	62.847488403	112.81958008	Well_6
5535.2148	44.375961304	2.4966859818	0.1045145839	61.434421539	112.0022049	Well_6
5535.4148	44.265354156	2.5366859436	0.088898845	59.976264954	110.18144989	Well_6
5535.6148	42.818107605	2.5751531124	0.0730437785	59.679660797	108.82912445	Well_6
5535.8148	39.528217316	2.5680346489	0.057561025	60.786743164	108.51803589	Well_6
5536.0148	37.39258194	2.5338289738	0.0613446906	62.202980042	109.47515106	Well_6
5536.2148	41.028297424	2.490414381	0.0785241574	63.445083618	112.09646606	Well_6
5536.4148	45.169319153	2.4445385933	0.1101582497	64.758613586	115.61821747	Well_6
5536.6148	43.045719147	2.4150812626	0.1369065046	66.258735657	119.01416779	Well_6
5536.8148	40.025302887	2.4073495865	0.1438695341	67.587516785	121.8159256	Well_6
5537.0148	40.95331955	2.4095275402	0.1477074921	68.176208496	123.2457962	Well_6
5537.2148	44.4880867	2.4244315624	0.1352999061	67.65385437	122.39256287	Well_6
5537.4148	46.484863281	2.4454388618	0.116489768	66.323745728	120.54676056	Well_6
5537.6148	45.868122101	2.460994482	0.1039230675	64.776496887	118.52814484	Well_6
5537.8148	43.310775757	2.4770154953	0.0877412334	63.719234467	116.86251068	Well_6
5538.0148	40.057388306	2.4909658432	0.0663313568	63.450775146	115.91758728	Well_6
5538.2148	41.354442596	2.5156300068	0.0453261994	64.104469299	116.05197144	Well_6
5538.4148	52.258331299	2.539847374	0.044925496	65.328666687	116.99593353	Well_6
5538.6148	59.368003845	2.520567894	0.0693193451	65.914962769	117.07875824	Well_6
5538.8148	56.183349609	2.4926111698	0.0913222656	65.079956055	116.44750977	Well_6
5539.0148	49.97820282	2.5015740395	0.0974173099	62.987255096	115.1352005	Well_6
5539.2148	46.342384338	2.5224764347	0.1041495875	60.933017731	113.66516876	Well_6
5539.4148	45.439540863	2.5343897343	0.1030108035	59.708450317	112.44454956	Well_6
5539.6148	47.23286438	2.5405962467	0.0872762948	59.395122528	111.80654907	Well_6
5539.8148	48.257896423	2.5394876003	0.0819459036	59.370319366	111.27835083	Well_6
5540.0148	45.559375763	2.5335447788	0.0885086954	59.527519226	111.86645508	Well_6
5540.2148	42.520328522	2.5195670128	0.0888948813	60.492801666	113.63169098	Well_6
5540.4148	44.083488464	2.4918274879	0.0750271976	62.539474487	115.04792023	Well_6
5540.6148	48.061279297	2.4867331982	0.0668443143	64.345336914	115.90784454	Well_6
5540.8148	47.701053619	2.507373333	0.0787550434	64.496452332	115.74958038	Well_6
5541.0148	42.003765106	2.5068516731	0.0964206085	62.97039032	114.58065796	Well_6
5541.2148	37.955974579	2.4996197224	0.1098016873	61.448451996	113.70452881	Well_6
5541.4148	36.788043976	2.5123603344	0.1100395247	60.731594086	113.27968597	Well_6
5541.6148	38.384937286	2.5354766846	0.1023572013	60.559532166	112.47579193	Well_6
5541.8148	39.936264038	2.5489165783	0.0990591273	60.356906891	111.10791779	Well_6
5542.0148	39.180896759	2.5523898602	0.0964437127	59.982105255	109.11937714	Well_6
5542.2148	36.457023621	2.564155817	0.0902502835	59.37702179	107.1618576	Well_6
5542.4148	34.8657341	2.5862739086	0.0857996717	58.627536774	105.9368515	Well_6
5542.6148	35.541950226	2.5913412571	0.0848492533	58.198448181	105.70813751	Well_6
5542.8148	34.78981781	2.5634982586	0.0790720582	58.786705017	106.64416504	Well_6
5543.0148	35.372989655	2.5355165005	0.0709232986	60.188217163	107.87701416	Well_6
5543.2148	41.561489105	2.5276594162	0.0783885643	61.338088989	108.49897766	Well_6
5543.4148	48.073707581	2.538793087	0.0978890583	61.30689621	108.26515961	Well_6
5543.6148	48.091461182	2.5576701164	0.1056522802	60.251686096	107.45141602	Well_6
5543.8148	43.649875641	2.5711739063	0.0985191017	59.17281723	106.4803772	Well_6
5544.0148	39.649093628	2.5773050785	0.0906992704	58.632152557	106.09487915	Well_6
5544.2148	37.914440155	2.5761322975	0.0911661685	58.737934113	106.28236389	Well_6
5544.4148	34.391822815	2.5674917698	0.0937259868	59.306613922	107.13564301	Well_6
5544.6148	29.444026947	2.5436756611	0.099312529	60.312667847	108.54581451	Well_6
5544.8148	24.938344955	2.5138921738	0.1145237386	61.558410645	110.38021088	Well_6
5545.0148	21.575920105	2.4999198914	0.1333779246	62.430770874	112.02844238	Well_6
5545.2148	20.729902267	2.4971609116	0.142453298	62.549880981	112.96346283	Well_6
5545.4148	22.962097168	2.5012702942	0.1380259991	61.92345047	113.09579468	Well_6
5545.6148	29.060905457	2.5091011524	0.1279182136	61.240573883	112.83227539	Well_6
5545.8148	36.699390411	2.514827013	0.1202458069	60.999668121	112.30329895	Well_6
5546.0148	39.202159882	2.5115952492	0.1201393232	61.235610962	111.62456512	Well_6
5546.2148	36.997829437	2.5071885586	0.1188324839	61.530918121	111.0021286	Well_6
5546.4148	35.077945709	2.5156588554	0.1176572219	61.434429169	110.53649902	Well_6
5546.6148	34.928432465	2.5323352814	0.118358165	60.921627045	110.14313507	Well_6
5546.8148	35.07975769	2.5421338081	0.1094944105	60.495178223	109.73093414	Well_6
5547.0148	33.791675568	2.5363123417	0.1036285982	60.490730286	109.28588104	Well_6
5547.2148	31.167030334	2.5213820934	0.1083616465	60.59066391	108.95462036	Well_6
5547.4148	27.552633286	2.5236744881	0.1031362489	60.187854767	108.90093231	Well_6
5547.6148	24.581460953	2.5427508354	0.1056390852	59.611778259	109.00280762	Well_6
5547.8148	23.786153793	2.5509529114	0.1169711351	59.518177032	109.10525513	Well_6
5548.0148	27.509725571	2.5364258289	0.1126234755	60.098304749	109.05926514	Well_6
5548.2148	32.223529816	2.5207281113	0.1060660779	60.621265411	108.85836029	Well_6
5548.4148	34.073554993	2.512093544	0.1114050001	60.723709106	108.72748566	Well_6
5548.6148	34.199840546	2.5100064278	0.116820015	60.614517212	109.14629364	Well_6
5548.8148	34.399669647	2.5102460384	0.1075990647	60.705402374	110.37722778	Well_6
5549.0148	33.940311432	2.5122449398	0.1068700776	61.115959167	111.95967102	Well_6
5549.2148	32.288017273	2.5091328621	0.1165452376	61.742565155	113.13188171	Well_6
5549.4148	30.280305862	2.4983296394	0.1304293126	62.248558044	113.81571198	Well_6
5549.6148	30.243406296	2.4965472221	0.128210023	62.485984802	114.51329803	Well_6
5549.8148	32.303070068	2.5088317394	0.1258636564	62.641944885	115.38053131	Well_6
5550.0148	32.58127594	2.5131361485	0.1256772578	62.982933044	116.06925964	Well_6
5550.2148	31.044818878	2.5043292046	0.1332455277	63.310264587	116.1699295	Well_6
5550.4148	30.186658859	2.4998390675	0.1459398866	63.230056763	115.57472229	Well_6
5550.6148	30.97192955	2.5115976334	0.1439504623	62.724369049	114.82221985	Well_6
5550.8148	32.411762238	2.5243849754	0.1340734959	62.333057404	114.31638336	Well_6
5551.0148	33.728610992	2.5244421959	0.1252459884	62.367946625	114.00823975	Well_6
5551.2148	33.790756226	2.5173068047	0.1189463586	62.702457428	113.57057953	Well_6
5551.4148	33.594390869	2.5074827671	0.1167371273	62.936927795	112.83894348	Well_6
5551.6148	33.424480438	2.496642828	0.1180152148	63.037239075	112.07962036	Well_6
5551.8148	32.276046753	2.5005173683	0.1204357743	63.159164429	111.755867	Well_6
5552.0148	32.079898834	2.5083889961	0.123566255	63.286937714	111.79016876	Well_6
5552.2148	33.611560822	2.5021259785	0.1260913759	63.165027618	111.93556976	Well_6
5552.4148	35.648899078	2.5013973713	0.1287214607	62.58706665	112.00634766	Well_6
5552.6148	37.018642426	2.5188496113	0.1303866357	61.750511169	111.79390717	Well_6
5552.8148	37.09412384	2.5394349098	0.1277925372	61.071815491	111.33455658	Well_6
5553.0148	35.880607605	2.5417661667	0.1320701838	60.949367523	111.07946014	Well_6
5553.2148	32.263298035	2.5276346207	0.1389916539	61.497703552	111.29092407	Well_6
5553.4148	28.81073761	2.5151979923	0.1351322681	62.406795502	111.77901459	Well_6
5553.6148	27.400871277	2.5021169186	0.1310078502	63.356407166	112.10783386	Well_6
5553.8148	27.218517303	2.4871668816	0.1296010613	64.038002014	111.90592194	Well_6
5554.0148	28.002334595	2.475133419	0.1215093359	64.242530823	111.11466217	Well_6
5554.2148	29.993143082	2.4768118858	0.10992603	63.810070038	110.07656097	Well_6
5554.4148	32.786937714	2.4978117943	0.1021002233	63.003833771	109.4176178	Well_6
5554.6148	34.118419647	2.5078775883	0.1094831303	62.511459351	109.21087646	Well_6
5554.8148	33.589176178	2.4963331223	0.1300427169	62.516242981	109.27358246	Well_6
5555.0148	32.233825684	2.4852142334	0.1352736801	62.558868408	110.02098846	Well_6
5555.2148	31.108011246	2.4898715019	0.1234474927	62.610061646	112.38008118	Well_6
5555.4148	28.658437729	2.4895761013	0.1188401282	63.692882538	116.73114014	Well_6
5555.6148	22.702474594	2.4485142231	0.134637028	66.615745544	121.5969162	Well_6
5555.8148	16.342880249	2.386251688	0.1671967357	69.624015808	124.05880737	Well_6
5556.0148	13.822691917	2.3439972401	0.1985002607	70.062309265	123.55735016	Well_6
5556.2148	16.158432007	2.3564023972	0.2017243207	67.273849487	120.86998749	Well_6
5556.4148	23.956199646	2.4316384792	0.1704451889	63.786308289	117.45262909	Well_6
5556.6148	34.677928925	2.5082609653	0.1262880862	62.03421402	114.25259399	Well_6
5556.8148	42.514335632	2.5380802155	0.0977063552	61.935710907	111.83469391	Well_6
5557.0148	43.437927246	2.5377407074	0.0841134563	62.089702606	110.59623718	Well_6
5557.2148	42.087215424	2.5428476334	0.0793823004	61.857536316	109.69207764	Well_6
5557.4148	40.170539856	2.5490102768	0.0878306627	61.475463867	108.86139679	Well_6
5557.6148	36.76770401	2.5341186523	0.0984180048	60.962158203	108.598526	Well_6
5557.8148	33.589832306	2.5160703659	0.0985848308	60.227680206	108.52771759	Well_6
5558.0148	31.706819534	2.5207118988	0.0923596099	59.584133148	108.41252899	Well_6
5558.2148	30.644371033	2.5466761589	0.1001764834	59.382450104	108.13870239	Well_6
5558.4148	29.965494156	2.5572547913	0.1175092012	59.286125183	108.10181427	Well_6
5558.6148	30.850486755	2.5444495678	0.1297865659	59.01291275	108.44750214	Well_6
5558.8148	32.011943817	2.5339508057	0.1316089332	58.934059143	109.29139709	Well_6
5559.0148	31.361320496	2.5414805412	0.1247294769	59.508739471	110.353302	Well_6
5559.2148	29.151557922	2.5469660759	0.1172446907	60.41078949	111.12284088	Well_6
5559.4148	27.195920944	2.5426902771	0.1163228378	61.076927185	111.44499207	Well_6
5559.6148	28.544157028	2.5417823792	0.1167422459	61.308933258	111.30147552	Well_6
5559.8148	31.56193161	2.5375535488	0.1147749275	61.402973175	111.04647827	Well_6
5560.0148	33.955055237	2.5248765945	0.1147702038	61.588890076	110.23012543	Well_6
5560.2148	33.89163208	2.5157716274	0.1130485311	61.824596405	109.05478668	Well_6
5560.4148	33.35956955	2.5161213875	0.1078580469	61.906051636	108.27007294	Well_6
5560.6148	37.261707306	2.5191397667	0.1093579084	61.746509552	107.83747864	Well_6
5560.8148	43.165817261	2.522701025	0.1206362247	61.539009094	107.80157471	Well_6
5561.0148	42.900531769	2.5248196125	0.1272902936	61.587371826	108.68773651	Well_6
5561.2148	38.471557617	2.5223498344	0.128168419	61.896785736	110.40074921	Well_6
5561.4148	36.151760101	2.5196323395	0.1302073747	62.201648712	111.76134491	Well_6
5561.6148	34.87053299	2.5181109905	0.1287835538	62.348690033	112.85057831	Well_6
5561.8148	33.205768585	2.5132763386	0.128810674	62.554569244	113.70265198	Well_6
5562.0148	31.653701782	2.4961380959	0.1337599009	63.004764557	114.15491486	Well_6
5562.2148	31.328882217	2.4751670361	0.1356173009	63.3463974	114.37041473	Well_6
5562.4148	32.908622742	2.4721605778	0.1348428726	63.147396088	114.44796753	Well_6
5562.6148	33.950172424	2.4890692234	0.1244931072	62.558040619	114.12135315	Well_6
5562.8148	34.289108276	2.5053622723	0.1152411848	62.290138245	113.41841888	Well_6
5563.0148	34.461387634	2.5155525208	0.1232619435	62.559326172	112.67315674	Well_6
5563.2148	33.731300354	2.5236828327	0.1199391931	63.05128479	112.12377167	Well_6
5563.4148	32.679870605	2.5191810131	0.1040199995	63.343883514	112.18822479	Well_6
5563.6148	32.276348114	2.5000052452	0.113540791	63.446338654	112.74910736	Well_6
5563.8148	31.977067947	2.4824435711	0.1315170825	63.532505035	113.60978699	Well_6
5564.0148	30.33694458	2.4807369709	0.1362540424	63.664588928	114.26322937	Well_6
5564.2148	28.520479202	2.4830768108	0.135280475	63.605453491	114.48699188	Well_6
5564.4148	27.591814041	2.4832184315	0.1340220124	63.094703674	114.30677032	Well_6
5564.6148	28.898107529	2.4891269207	0.1286004782	62.124603271	113.95772552	Well_6
5564.8148	30.316062927	2.5021681786	0.1218197495	61.160579681	113.59177399	Well_6
5565.0148	30.978116989	2.5086438656	0.1207766831	60.565235138	113.12995911	Well_6
5565.2148	31.851530075	2.5109393597	0.1154882908	60.451957703	112.72645569	Well_6
5565.4148	31.403360367	2.5196478367	0.1108647957	60.664329529	112.49371338	Well_6
5565.6148	30.014270782	2.5239040852	0.1133268178	60.968688965	112.17396545	Well_6
5565.8148	29.034355164	2.5244307518	0.1155414581	61.185062408	111.40133667	Well_6
5566.0148	28.69020462	2.5300409794	0.1187148914	61.171073914	110.2596817	Well_6
5566.2148	28.084287643	2.5369801521	0.1210740656	60.978450775	109.22310638	Well_6
5566.4148	28.247554779	2.5401661396	0.1149030849	60.748687744	108.51631927	Well_6
5566.6148	29.755254745	2.5441598892	0.0965835825	60.744739532	108.24039459	Well_6
5566.8148	31.037734985	2.5505902767	0.0781230181	61.140144348	108.27670288	Well_6
5567.0148	33.969150543	2.5483195782	0.0802349597	61.87311554	108.47761536	Well_6
5567.2148	37.765361786	2.5319874287	0.1065141037	62.504673004	108.63439941	Well_6
5567.4148	37.774139404	2.5154461861	0.1236029267	62.627708435	108.75286865	Well_6
5567.6148	36.169376373	2.5104134083	0.130044803	62.309627533	108.84848785	Well_6
5567.8148	34.805923462	2.5107040405	0.1349074543	61.855922699	108.6813736	Well_6
5568.0148	33.842556	2.5126509666	0.1360057145	61.308334351	108.14794922	Well_6
5568.2148	33.652332306	2.5269639492	0.1294120401	60.431270599	107.64627838	Well_6
5568.4148	32.101791382	2.5454039574	0.1135142297	59.435153961	107.69622803	Well_6
5568.6148	27.816331863	2.5408980846	0.0979876667	59.17024231	108.55570221	Well_6
5568.8148	23.870550156	2.5097835064	0.096637249	59.893146515	109.9026947	Well_6
5569.0148	23.73670578	2.4876430035	0.1083610281	61.055076599	111.26428986	Well_6
5569.2148	25.541191101	2.5009522438	0.118717052	61.943092346	112.17443085	Well_6
5569.4148	26.335250854	2.5157859325	0.1250996441	62.599018097	112.4682312	Well_6
5569.6148	26.399370193	2.5127913952	0.1227942035	63.091503143	112.22640991	Well_6
