MD	GR	DTCO	PHIE	RHOB	DTS	WELL
5651.394	35.660171509	60.524909973	0.0592167936	2.6175606251	105.75260162	Well_9
5651.594	33.840450287	61.541770935	0.0447958186	2.6418278217	108.54350281	Well_9
5651.794	46.960281372	63.18598175	0.0345937945	2.6247601509	112.74240112	Well_9
5651.994	58.703334808	65.56061554	0.026456859	2.5803897381	116.84069824	Well_9
5652.194	57.374355316	69.407615662	0.0172488056	2.5663740635	121.53019714	Well_9
5652.394	60.830699921	72.606796265	0.0115165086	2.5451581478	130.3381958	Well_9
5652.594	73.699577332	74.916862488	0.012049173	2.4938495159	137.71290588	Well_9
5652.794	83.550834656	78.947540283	0.0155124078	2.4467053413	143.40690613	Well_9
5652.994	82.357589722	84.218971252	0.0190150142	2.4337301254	149.31410217	Well_9
5653.194	84.562538147	87.000930786	0.0187796541	2.4025111198	152.78610229	Well_9
5653.394	88.585891724	88.682479858	0.0222229864	2.3532774448	154.16229248	Well_9
5653.594	85.920448303	89.93662262	0.0273475256	2.3525903225	153.36920166	Well_9
5653.794	101.77197266	88.635658264	0.0308115035	2.3860919476	149.0296936	Well_9
5653.994	108.95879364	83.742851257	0.0317371525	2.4314017296	144.01269531	Well_9
5654.194	95.532470703	80.54296875	0.0224534795	2.4565916061	139.50079346	Well_9
5654.394	82.810119629	78.879119873	0.0103169372	2.4615142345	134.09779358	Well_9
5654.594	67.386978149	76.974845886	0.0078154672	2.4896969795	129.14979553	Well_9
5654.794	55.816322327	75.464782715	0.0126948822	2.5148234367	125.01270294	Well_9
5654.994	50.63753891	72.979522705	0.0182345267	2.5385456085	120.37270355	Well_9
5655.194	46.7694664	69.878189087	0.023685189	2.5760655403	115.09919739	Well_9
5655.394	41.458286285	66.84777832	0.0308119599	2.6085362434	109.99960327	Well_9
5655.594	34.643432617		0.0345295593	2.6246497631	105.88760376	Well_9
5655.794	36.960384369		0.0339955166	2.6310169697	103.99210358	Well_9
5655.994	47.288841248		0.0324270837	2.6433901787	104.07800293	Well_9
5656.194	56.227771759	59.868396759	0.0278708022	2.6524095535	105.15380096	Well_9
5656.394	52.665313721	60.327590942	0.0270781517	2.6549921036	105.99659729	Well_9
5656.594	44.146747589	60.713592529	0.036040429	2.6420323849	105.42489624	Well_9
5656.794	42.991233826		0.0472054966	2.635499239	104.6339035	Well_9
5656.994	49.672351837		0.0482108667	2.6321632862	104.18499756	Well_9
5657.194	60.840816498		0.0417640023	2.6100935936	103.6339035	Well_9
5657.394	59.843288422		0.0366656855	2.6011765003	103.83450317	Well_9
5657.594	38.28962326		0.0363597535	2.626666069	105.00309753	Well_9
5657.794	27.659532547		0.0387754887	2.6312596798	107.82250214	Well_9
5657.994	26.497049332		0.0496372208	2.636136055	111.64640045	Well_9
5658.194	24.269100189	59.805408478	0.0733857304	2.6157016754	114.0582962	Well_9
5658.394	18.866193771	62.43680191	0.0981962606	2.5252058506	116.53309631	Well_9
5658.594	13.511325836	64.74747467	0.1178774536	2.440089941	118.23000336	Well_9
5658.794	11.247703552	65.152694702	0.1335009336	2.4374260902	119.62439728	Well_9
5658.994	10.960105896	64.719917297	0.1397316456	2.4634311199	121.58820343	Well_9
5659.194	10.494261742	64.511413574	0.1377040893	2.4804244041	123.15859985	Well_9
5659.394	10.90164566	65.559783936	0.1366263479	2.4670109749	125.67410278	Well_9
5659.594	11.721282959	67.2315979	0.1438082308	2.4352543354	127.01080322	Well_9
5659.794	12.196986198	68.280517578	0.1572318524	2.4126780033	127.60759735	Well_9
5659.994	10.718240738	68.992294312	0.1767671704	2.4065928459	128.28039551	Well_9
5660.194	9.3909854889	69.359855652	0.1940309405	2.39194417	128.46780396	Well_9
5660.394	9.9985780716	68.983329773	0.2043254077	2.3766109943	128.3144989	Well_9
5660.594	10.251691818	68.718971252	0.2078720927	2.3826327324	127.76959991	Well_9
5660.794	10.637936592	68.880485535	0.2068968415	2.3900702	127.8246994	Well_9
5660.994	12.345526695	69.05581665	0.2027340531	2.4006741047	128.62519836	Well_9
5661.194	12.50758934	69.338378906	0.1966052949	2.4129321575	129.04570007	Well_9
5661.394	11.35246563	69.504776001	0.192289412	2.4093999863	127.82189941	Well_9
5661.594	11.234749794	68.888000488	0.188423574	2.4151260853	125.62580109	Well_9
5661.794	11.450848579	67.501312256	0.1824591458	2.4237203598	122.94909668	Well_9
5661.994	11.459668159	65.832565308	0.1770255417	2.4253585339	120.2845993	Well_9
5662.194	11.416191101	64.414321899	0.1729232967	2.4409606457	116.68450165	Well_9
5662.394	13.02105999	63.348468781	0.1659008712	2.4578237534	114.15149689	Well_9
5662.594	17.519348145	62.940242767	0.1542248428	2.474817276	113.26470184	Well_9
5662.794	22.804065704	62.979579926	0.1428242475	2.4728267193	112.89219666	Well_9
5662.994	25.032278061	63.183349609	0.1384358853	2.4585971832	113.1969986	Well_9
5663.194	27.768146515	63.730609894	0.1397532821	2.4580640793	113.86019897	Well_9
5663.394	30.390630722	64.575813293	0.1412246078	2.4557890892	113.62930298	Well_9
5663.594	31.683347702	64.589347839	0.1444415748	2.428457737	113.70649719	Well_9
5663.794	28.839330673	64.315444946	0.1482266635	2.4235098362	113.80380249	Well_9
5663.994	19.96780777	63.777107239	0.1489743888	2.4743394852	114.01309967	Well_9
5664.194	12.770277023	62.907779694	0.1423890442	2.4931218624	114.2437973	Well_9
5664.394	10.5736866	62.909042358	0.129428938	2.4822640419	114.63749695	Well_9
5664.594	11.509106636	63.774013519	0.1240938529	2.4797968864	114.85369873	Well_9
5664.794	11.286881447	63.881320953	0.1257365644	2.4702482224	114.59200287	Well_9
5664.994	10.622525215	63.259017944	0.1271089613	2.4583649635	114.77709961	Well_9
5665.194	10.722840309	63.332668304	0.1276290417	2.4756205082	114.73490143	Well_9
5665.394	10.931530952	63.593330383	0.1304250509	2.4941599369	114.38379669	Well_9
5665.594	12.045585632	63.629524231	0.1358271837	2.4846560955	113.71559906	Well_9
5665.794	12.615058899	63.289855957	0.1391160935	2.4722630978	112.728302	Well_9
5665.994	12.196164131	62.327335358	0.1355540901	2.5069537163	111.5943985	Well_9
5666.194	13.364388466	61.375926971	0.1255373508	2.5273542404	110.78079987	Well_9
5666.394	14.88239193	60.16651535	0.1099170446	2.5291306973	109.98439789	Well_9
5666.594	15.278802872	59.925655365	0.1002420262	2.5157496929	108.51360321	Well_9
5666.794	17.072385788	59.780151367	0.098093316	2.5439507961	106.84960175	Well_9
5666.994	14.793700218	59.048999786	0.0945789963	2.5964999199	105.49960327	Well_9
5667.194	12.356163025	57.550365448	0.0877154395	2.596165657	104.8219986	Well_9
5667.394	11.00019455	56.954071045	0.0779075399	2.5692322254	104.24369812	Well_9
5667.594	11.787881851	57.470314026	0.0724139214	2.5567772388	103.97090149	Well_9
5667.794	12.930815697	57.489414215	0.0751204491	2.5719897747	103.86669922	Well_9
5667.994	12.4135952	57.14074707	0.0782386586	2.5870699883	104.02330017	Well_9
5668.194	14.547847748	56.873321533	0.0763475597	2.5896127224	104.38189697	Well_9
5668.394	18.343025208	57.001815796	0.0750234574	2.5930769444	104.08679962	Well_9
5668.594	23.76158905	57.596172333	0.078623727	2.5806674957	102.95690155	Well_9
5668.794	30.677244186	57.921539307	0.0794062391	2.5896527767	101.29859924	Well_9
5668.994	31.796056747	57.424064636	0.0716469586	2.6335601807	99.630996704	Well_9
5669.194	29.535427094	56.116767883	0.0611608364	2.6470673084	98.745201111	Well_9
5669.394	28.943918228	54.385978699	0.0538292341	2.6440291405	97.82409668	Well_9
5669.594	29.989309311	54.083255768	0.048845645	2.6524405479	96.990402222	Well_9
5669.794	33.202892303	54.901885986	0.0478982069	2.6561319828	95.633201599	Well_9
5669.994	34.891029358	54.8253479	0.0520482808	2.6477174759	94.21219635	Well_9
5670.194	32.068725586	54.702976227	0.0546603575	2.6550769806	93.40650177	Well_9
5670.394	29.041469574	54.433807373	0.0523019731	2.6625034809	93.109596252	Well_9
5670.594	27.535032272	53.440433502	0.0485414416	2.6695346832	92.944999695	Well_9
5670.794	27.488430023	52.938812256	0.0452149734	2.6672017574	92.901397705	Well_9
5670.994	27.776613235	53.339862823	0.0439088978	2.6524093151	93.066001892	Well_9
5671.194	28.92417717	53.560108185	0.0447942913	2.6420960426	93.293899536	Well_9
5671.394	28.972682953	53.653316498	0.0465539023	2.639415741	93.698997498	Well_9
5671.594	28.880743027	54.057533264	0.0476134643	2.6420102119	93.983703613	Well_9
5671.794	27.240625381	54.521320343	0.0464526601	2.639821291	93.898101807	Well_9
5671.994	28.98261261	54.33020401	0.0454869606	2.6358873844	93.615997314	Well_9
5672.194	29.875293732	54.034824371	0.0477743596	2.639539957	93.224998474	Well_9
5672.394	29.387580872	53.516521454	0.0503291115	2.647361517	92.949203491	Well_9
5672.594	30.784934998	53.246845245	0.0480334796	2.6540343761	93.051498413	Well_9
5672.794	35.029476166	52.971637726	0.0419771336	2.6556921005	93.500602722	Well_9
5672.994	36.708316803	53.603214264	0.0403570868	2.6480441093	94.853401184	Well_9
5673.194	34.115116119	54.799110413	0.0437528342	2.6375243664	96.839897156	Well_9
5673.394	31.681783676	56.022121429	0.0492589921	2.6375916004	98.735298157	Well_9
5673.594	24.929821014	56.670078278	0.0548595823	2.6303565502	100.57920074	Well_9
5673.794	18.206832886	57.553966522	0.0590357929	2.6218969822	101.92389679	Well_9
5673.994	15.219799995	57.798980713	0.0663766041	2.5976424217	102.20570374	Well_9
5674.194	14.234854698	57.261684418	0.0736084059	2.5721392632	101.77770233	Well_9
5674.394	15.081647873	56.79132843	0.0770922825	2.5636217594	100.69100189	Well_9
5674.594	16.730581284	56.352924347	0.0760845244	2.5778214931	99.19670105	Well_9
5674.794	18.317028046	55.221591949	0.0675204098	2.6155946255	98.155799866	Well_9
5674.994	28.153125763	54.981227875	0.056396652	2.6316092014	96.206298828	Well_9
5675.194	42.719463348	55.123401642	0.0489381142	2.6287243366	94.938499451	Well_9
5675.394	47.121448517	55.327396393	0.0427784137	2.6374306679	94.263298035	Well_9
5675.594	47.941764832	55.454845428	0.0355699137	2.6610863209	93.27809906	Well_9
5675.794	51.19846344	55.115528107	0.0346498042	2.6813564301	93.017601013	Well_9
5675.994	53.122924805	55.122394562	0.0404036939	2.6648631096	93.075401306	Well_9
5676.194	56.027172089	55.521778107	0.038980227	2.6477344036	93.574897766	Well_9
5676.394	51.195407867	55.945156097	0.0370386168	2.6448123455	94.805297852	Well_9
5676.594	44.329486847	56.453617096	0.043206811	2.6292197704	96.984596252	Well_9
5676.794	43.111896515	58.043697357	0.0548495688	2.6009938717	100.22029877	Well_9
5676.994	43.810894012	59.391723633	0.0666517466	2.5823116302	102.61660004	Well_9
5677.194	42.374149323	60.912120819	0.0790242702	2.5591678619	104.0904007	Well_9
5677.394	33.485332489	61.44329071	0.0874402821	2.5402376652	104.65319824	Well_9
5677.594	24.223695755	61.565681458	0.089856267	2.5427703857	104.24749756	Well_9
5677.794	18.763057709	60.900859833	0.0897923559	2.5570275784	103.02179718	Well_9
5677.994	16.698085785	58.327671051	0.0836502686	2.5615172386	102.46769714	Well_9
5678.194	20.088445663	57.547706604	0.0716984123	2.5761635303	102.83930206	Well_9
5678.394	45.089694977	58.908889771	0.0577645339	2.6020810604	103.99960327	Well_9
5678.594	83.392341614	61.017234802	0.041027572	2.6015608311	107.60019684	Well_9
5678.794	88.689659119	64.485664368	0.0267760046	2.6017611027	110.87349701	Well_9
5678.994	87.334114075	66.469749451	0.0176679362	2.6172976494	112.67410278	Well_9
5679.194	93.309387207	66.703895569	0.0134059926	2.6099636555	113.62709808	Well_9
5679.394	93.946502686	65.702896118	0.0135207456	2.6119875908	114.13500214	Well_9
5679.594	95.602912903	66.384971619	0.0116531495	2.619461298	114.71140289	Well_9
5679.794	103.10739899	67.644851685	0.0104153315	2.5932760239	115.8065033	Well_9
5679.994	116.57686615	68.419021606	0.0116200214	2.5437259674	116.25140381	Well_9
5680.194	128.0602417	69.869827271	0.0131759839	2.5175495148	115.87310028	Well_9
5680.394	130.3901825	70.236808777	0.015338717	2.5173354149	114.95069885	Well_9
5680.594	106.11595917	68.388465881	0.0157366637	2.5508162975	114.3470993	Well_9
5680.794	85.154640198	65.797554016	0.0116541972	2.5835039616	114.34519958	Well_9
5680.994	74.464607239	63.528793335	0.0076978453	2.5956218243	115.00959778	Well_9
5681.194	65.040969849	63.176765442	0.0064686039	2.6145436764	116.56729889	Well_9
5681.394	68.888999939	65.489868164	0.0098603312	2.592546463	119.84790039	Well_9
5681.594	88.651603699	69.523757935	0.0143000288	2.5377366543	122.56610107	Well_9
5681.794	119.52837372	72.086685181	0.0140280733	2.5012729168	125.35980225	Well_9
5681.994	136.65089417	74.20741272	0.0126924571	2.4938802719	127.59429932	Well_9
5682.194	137.72253418	75.694458008	0.0113034546	2.5033555031	129.10899353	Well_9
5682.394	135.92082214	76.389389038	0.0121596428	2.5105617046	129.44630432	Well_9
5682.594	134.37750244	77.05405426	0.0125120319	2.4955384731	128.35009766	Well_9
5682.794	129.74784851	77.549613953	0.011749438	2.4971780777	126.66470337	Well_9
5682.994	120.9601059	76.811920166	0.0131265614	2.5154993534	123.80930328	Well_9
5683.194	118.55565643	73.736816406	0.0154565591	2.536973238	121.71389771	Well_9
5683.394	113.68156433	70.288131714	0.0186638683	2.5684728622	121.43810272	Well_9
5683.594	104.97775269	69.199707031	0.0237130877	2.5861139297	122.71929932	Well_9
5683.794	115.91376495	71.229217529	0.0251981821	2.5378832817	124.47470093	Well_9
5683.994	124.66864777	74.458175659	0.0214882325	2.4928686619	125.59739685	Well_9
5684.194	109.47627258	76.674095154	0.0175033305	2.5108466148	125.82319641	Well_9
5684.394	100.5164566	75.23273468	0.01654681	2.5470416546	124.05110168	Well_9
5684.594	93.40045166	72.659797668	0.0205297098	2.5600326061	121.43540192	Well_9
5684.794	79.580230713	68.856742859	0.028256515	2.5718245506	117.99970245	Well_9
5684.994	90.166015625	66.642982483	0.0318311229	2.5633907318	115.60030365	Well_9
5685.194	103.93284607	65.303520203	0.0308595244	2.5644891262	114.35820007	Well_9
5685.394	105.60019684	64.75756073	0.0318341702	2.5649194717	113.74759674	Well_9
5685.594	105.99436188	64.880569458	0.039196305	2.5484347343	113.5223999	Well_9
5685.794	108.46633911	65.240509033	0.0481164716	2.5251970291	113.53990173	Well_9
5685.994	111.69560242	65.595092773	0.0571748465	2.501355648	113.10140228	Well_9
5686.194	114.99462128	66.30027771	0.0689330474	2.5008306503	112.15249634	Well_9
5686.394	112.95636749	65.936050415	0.0787227377	2.5237324238	110.72190094	Well_9
5686.594	113.07675171	64.497009277	0.0813586116	2.5520610809	109.90930176	Well_9
5686.794	113.1350708	63.634616852	0.075613603	2.5622110367	109.34529877	Well_9
5686.994	111.21470642	63.147930145	0.0663833097	2.5554971695	108.87390137	Well_9
5687.194	111.15303802	62.961727142	0.0623910092	2.5612766743	108.66190338	Well_9
5687.394	108.85734558	63.204475403	0.0601693876	2.5717804432	108.36219788	Well_9
5687.594	107.76037598	63.544513702	0.056129694	2.5686357021	107.72789764	Well_9
5687.794	110.44328308	62.977630615	0.0521868579	2.559227705	107.04019928	Well_9
5687.994	110.78324127	62.462509155	0.0500777327	2.5765213966	106.59809875	Well_9
5688.194	113.07476807	62.227333069	0.0547543727	2.585146904	106.58350372	Well_9
5688.394	111.52576447	62.410087585	0.0627691746	2.5409841537	107.08399963	Well_9
5688.594	109.10580444	62.672977448	0.0742091238	2.4969873428	107.56610107	Well_9
5688.794		62.384822845	0.0842968822	2.5007867813	107.74449921	Well_9
5688.994		62.44405365	0.083897382	2.529127121	107.85630035	Well_9
5689.194		62.498245239	0.0757097676	2.5370771885	107.76709747	Well_9
5689.394		61.785774231	0.0629461929	2.5493941307	107.86160278	Well_9
5689.594		61.934474945	0.0510155	2.5498292446	107.72470093	Well_9
5689.794		62.353317261	0.0501601249	2.5534770489	108.36519623	Well_9
5689.994		64.215065002	0.0530088134	2.5501964092	110.35870361	Well_9
5690.194		65.605110168	0.0474237241	2.5336766243	113.59369659	Well_9
5690.394		66.592422485	0.0393014178	2.546128273	116.2154007	Well_9
5690.594		67.615852356	0.0337559022	2.5717036724	119.63610077	Well_9
5690.794		70.503570557	0.0329412855	2.5076389313	122.4552002	Well_9
5690.994		72.379966736	0.0328515433	2.3819055557	123.28209686	Well_9
5691.194		72.367744446	0.0305958111	2.3629517555	123.13890076	Well_9
5691.394		71.931121826	0.0243254136	2.4190881252	122.88359833	Well_9
5691.594		69.177116394	0.0225026924	2.4452245235	125.10310364	Well_9
5691.794		68.543426514	0.0240038689	2.4607100487	130.68080139	Well_9
5691.994		73.227798462	0.0242951456	2.4696834087	136.31370544	Well_9
5692.194		81.019615173	0.0244249608	2.469866991	142.2677002	Well_9
5692.394		89.079704285	0.0219979994	2.4736332893	144.04840088	Well_9
5692.594		91.889610291	0.0186658949	2.4791116714	140.10740662	Well_9
5692.794		90.419692993	0.0168038886	2.4825322628	133.98739624	Well_9
5692.994		80.574562073	0.0200681407	2.4881806374	127.81990051	Well_9
5693.194		71.258705139	0.0243906546	2.4932396412	122.86940002	Well_9
5693.394		66.268829346	0.0301574562	2.4956882	120.98239899	Well_9
5693.594		65.418190002	0.0415726118	2.4956481457	121.49770355	Well_9
5693.794		68.211143494	0.0558948554	2.4929647446	122.21559906	Well_9
5693.994		69.075614929	0.0630704984	2.4976251125	122.98280334	Well_9
5694.194		68.86164093	0.0569502562	2.5026087761	123.76249695	Well_9
5694.394		71.305023193	0.0434706546	2.496711731	125.33149719	Well_9
5694.594		73.688804626	0.0277979858	2.4903614521	127.4992981	Well_9
5694.794		74.438461304	0.0194316227		128.85960388	Well_9
5694.994		74.115348816	0.0185871646		130.61650085	Well_9
5695.194		73.547470093	0.0200705901		133.90699768	Well_9
5695.394		74.140007019	0.0204786584		138.34410095	Well_9
5695.594		76.515106201	0.0191956069		146.47450256	Well_9
5695.794		79.036834717	0.0196597017		160.10960388	Well_9
5695.994		89.349571228	0.0181411523		175.6065979	Well_9
5696.194		99.945365906	0.0136320032		188.54269409	Well_9
5696.394		106.24536133	0.0094050001		197.97709656	Well_9
5696.594		108.88515472	0.0065345825		200.56660461	Well_9
5696.794		110.64011383	0.005655895		197.63760376	Well_9
5696.994		110.14167786	0.0037980473		189.96969604	Well_9
5697.194		105.31210327	0.0036334435		176.65429688	Well_9
5697.394		97.021430969	0.0050715064		165.53269958	Well_9
5697.594		89.934288025	0.0037688818		159.28930664	Well_9
5697.794		85.862174988	0.0040824017		156.09750366	Well_9
5697.994		85.306732178	0.0037057218		157.65119934	Well_9
5698.194		88.121208191	0.0055658268		158.48550415	Well_9
5698.394		89.780563354	0.0112103308		157.33410645	Well_9
5698.594		88.888175964	0.0087726405		155.043396	Well_9
5698.794		87.196380615	0.0062057953		152.29060364	Well_9
5698.994		85.961868286	0.0083942097		150.4105072	Well_9
