MD	PHIE	GR	DTCO	RHOB	PHI_ALT	DTS	WELL
3487.2955							Well_2
3487.4955							Well_2
3487.6955							Well_2
3487.8955							Well_2
3488.0955							Well_2
3488.2955							Well_2
3488.4955							Well_2
3488.6955							Well_2
3488.8955							Well_2
3489.0955							Well_2
3489.2955							Well_2
3489.4955							Well_2
3489.6955							Well_2
3489.8955							Well_2
3490.0955							Well_2
3490.2955							Well_2
3490.4955							Well_2
3490.6955							Well_2
3490.8955							Well_2
3491.0955							Well_2
3491.2955							Well_2
3491.4955							Well_2
3491.6955							Well_2
3491.8955							Well_2
3492.0955							Well_2
3492.2955							Well_2
3492.4955							Well_2
3492.6955							Well_2
3492.8955							Well_2
3493.0955							Well_2
3493.2955							Well_2
3493.4955							Well_2
3493.6955							Well_2
3493.8955							Well_2
3494.0955							Well_2
3494.2955							Well_2
3494.4955							Well_2
3494.6955							Well_2
3494.8955							Well_2
3495.0955							Well_2
3495.2955							Well_2
3495.4955							Well_2
3495.6955							Well_2
3495.8955							Well_2
3496.0955							Well_2
3496.2955							Well_2
3496.4955							Well_2
3496.6955							Well_2
3496.8955							Well_2
3497.0955							Well_2
3497.2955							Well_2
3497.4955							Well_2
3497.6955							Well_2
3497.8955							Well_2
3498.0955							Well_2
3498.2955							Well_2
3498.4955							Well_2
3498.6955							Well_2
3498.8955							Well_2
3499.0955							Well_2
3499.2955							Well_2
3499.4955							Well_2
3499.6955							Well_2
3499.8955							Well_2
3500.0955							Well_2
3500.2955							Well_2
3500.4955							Well_2
3500.6955							Well_2
3500.8955							Well_2
3501.0955							Well_2
3501.2955							Well_2
3501.4955							Well_2
3501.6955							Well_2
3501.8955							Well_2
3502.0955							Well_2
3502.2955							Well_2
3502.4955							Well_2
3502.6955							Well_2
3502.8955							Well_2
3503.0955							Well_2
3503.2955							Well_2
3503.4955							Well_2
3503.6955							Well_2
3503.8955							Well_2
3504.0955							Well_2
3504.2955							Well_2
3504.4955							Well_2
3504.6955							Well_2
3504.8955							Well_2
3505.0955							Well_2
3505.2955							Well_2
3505.4955							Well_2
3505.6955							Well_2
3505.8955							Well_2
3506.0955							Well_2
3506.2955							Well_2
3506.4955							Well_2
3506.6955							Well_2
3506.8955							Well_2
3507.0955							Well_2
3507.2955							Well_2
3507.4955							Well_2
3507.6955							Well_2
3507.8955							Well_2
3508.0955							Well_2
3508.2955							Well_2
3508.4955							Well_2
3508.6955							Well_2
3508.8955							Well_2
3509.0955							Well_2
3509.2955							Well_2
3509.4955							Well_2
3509.6955							Well_2
3509.8955							Well_2
3510.0955							Well_2
3510.2955							Well_2
3510.4955							Well_2
3510.6955							Well_2
3510.8955							Well_2
3511.0955							Well_2
3511.2955							Well_2
3511.4955							Well_2
3511.6955							Well_2
3511.8955							Well_2
3512.0955							Well_2
3512.2955							Well_2
3512.4955							Well_2
3512.6955							Well_2
3512.8955							Well_2
3513.0955							Well_2
3513.2955							Well_2
3513.4955							Well_2
3513.6955							Well_2
3513.8955							Well_2
3514.0955							Well_2
3514.2955							Well_2
3514.4955							Well_2
3514.6955							Well_2
3514.8955							Well_2
3515.0955							Well_2
3515.2955							Well_2
3515.4955							Well_2
3515.6955							Well_2
3515.8955							Well_2
3516.0955							Well_2
3516.2955							Well_2
3516.4955							Well_2
3516.6955							Well_2
3516.8955							Well_2
3517.0955							Well_2
3517.2955							Well_2
3517.4955							Well_2
3517.6955							Well_2
3517.8955							Well_2
3518.0955							Well_2
3518.2955							Well_2
3518.4955							Well_2
3518.6955							Well_2
3518.8955							Well_2
3519.0955							Well_2
3519.2955							Well_2
3519.4955							Well_2
3519.6955							Well_2
3519.8955							Well_2
3520.0955							Well_2
3520.2955							Well_2
3520.4955							Well_2
3520.6955							Well_2
3520.8955							Well_2
3521.0955							Well_2
3521.2955							Well_2
3521.4955							Well_2
3521.6955							Well_2
3521.8955							Well_2
3522.0955							Well_2
3522.2955							Well_2
3522.4955							Well_2
3522.6955							Well_2
3522.8955							Well_2
3523.0955							Well_2
3523.2955							Well_2
3523.4955							Well_2
3523.6955							Well_2
3523.8955							Well_2
3524.0955							Well_2
3524.2955							Well_2
3524.4955							Well_2
3524.6955							Well_2
3524.8955							Well_2
3525.0955							Well_2
3525.2955							Well_2
3525.4955							Well_2
3525.6955							Well_2
3525.8955							Well_2
3526.0955							Well_2
3526.2955							Well_2
3526.4955							Well_2
3526.6955							Well_2
3526.8955							Well_2
3527.0955							Well_2
3527.2955							Well_2
3527.4955							Well_2
3527.6955							Well_2
3527.8955							Well_2
3528.0955							Well_2
3528.2955							Well_2
3528.4955							Well_2
3528.6955							Well_2
3528.8955							Well_2
3529.0955							Well_2
3529.2955							Well_2
3529.4955							Well_2
3529.6955							Well_2
3529.8955							Well_2
3530.0955							Well_2
3530.2955							Well_2
3530.4955							Well_2
3530.6955							Well_2
3530.8955							Well_2
3531.0955							Well_2
3531.2955							Well_2
3531.4955							Well_2
3531.6955							Well_2
3531.8955							Well_2
3532.0955							Well_2
3532.2955							Well_2
3532.4955							Well_2
3532.6955							Well_2
3532.8955							Well_2
3533.0955							Well_2
3533.2955							Well_2
3533.4955							Well_2
3533.6955							Well_2
3533.8955							Well_2
3534.0955							Well_2
3534.2955							Well_2
3534.4955							Well_2
3534.6955							Well_2
3534.8955							Well_2
3535.0955							Well_2
3535.2955							Well_2
3535.4955							Well_2
3535.6955							Well_2
3535.8955							Well_2
3536.0955							Well_2
3536.2955							Well_2
3536.4955							Well_2
3536.6955							Well_2
3536.8955							Well_2
3537.0955							Well_2
3537.2955							Well_2
3537.4955							Well_2
3537.6955							Well_2
3537.8955							Well_2
3538.0955							Well_2
3538.2955							Well_2
3538.4955							Well_2
3538.6955							Well_2
3538.8955							Well_2
3539.0955							Well_2
3539.2955							Well_2
3539.4955							Well_2
3539.6955							Well_2
3539.8955							Well_2
3540.0955							Well_2
3540.2955							Well_2
3540.4955							Well_2
3540.6955							Well_2
3540.8955							Well_2
3541.0955							Well_2
3541.2955							Well_2
3541.4955							Well_2
3541.6955							Well_2
3541.8955							Well_2
3542.0955							Well_2
3542.2955							Well_2
3542.4955							Well_2
3542.6955							Well_2
3542.8955							Well_2
3543.0955							Well_2
3543.2955							Well_2
3543.4955							Well_2
3543.6955							Well_2
3543.8955							Well_2
3544.0955							Well_2
3544.2955							Well_2
3544.4955							Well_2
3544.6955							Well_2
3544.8955							Well_2
3545.0955							Well_2
3545.2955							Well_2
3545.4955							Well_2
3545.6955							Well_2
3545.8955							Well_2
3546.0955							Well_2
3546.2955							Well_2
3546.4955							Well_2
3546.6955							Well_2
3546.8955							Well_2
3547.0955							Well_2
3547.2955							Well_2
3547.4955							Well_2
3547.6955							Well_2
3547.8955							Well_2
3548.0955							Well_2
3548.2955							Well_2
3548.4955							Well_2
3548.6955							Well_2
3548.8955							Well_2
3549.0955							Well_2
3549.2955							Well_2
3549.4955							Well_2
3549.6955							Well_2
3549.8955							Well_2
3550.0955							Well_2
3550.2955							Well_2
3550.4955							Well_2
3550.6955							Well_2
3550.8955							Well_2
3551.0955							Well_2
3551.2955							Well_2
3551.4955							Well_2
3551.6955							Well_2
3551.8955							Well_2
3552.0955							Well_2
3552.2955							Well_2
3552.4955							Well_2
3552.6955							Well_2
3552.8955							Well_2
3553.0955							Well_2
3553.2955							Well_2
3553.4955							Well_2
3553.6955							Well_2
3553.8955							Well_2
3554.0955							Well_2
3554.2955							Well_2
3554.4955							Well_2
3554.6955							Well_2
3554.8955							Well_2
3555.0955							Well_2
3555.2955							Well_2
3555.4955							Well_2
3555.6955							Well_2
3555.8955							Well_2
3556.0955							Well_2
3556.2955							Well_2
3556.4955							Well_2
3556.6955							Well_2
3556.8955							Well_2
3557.0955							Well_2
3557.2955							Well_2
3557.4955							Well_2
3557.6955							Well_2
3557.8955							Well_2
3558.0955							Well_2
3558.2955							Well_2
3558.4955							Well_2
3558.6955							Well_2
3558.8955							Well_2
3559.0955							Well_2
3559.2955							Well_2
3559.4955							Well_2
3559.6955							Well_2
3559.8955							Well_2
3560.0955							Well_2
3560.2955							Well_2
3560.4955							Well_2
3560.6955							Well_2
3560.8955							Well_2
3561.0955							Well_2
3561.2955							Well_2
3561.4955							Well_2
3561.6955							Well_2
3561.8955							Well_2
3562.0955							Well_2
3562.2955							Well_2
3562.4955							Well_2
3562.6955							Well_2
3562.8955							Well_2
3563.0955							Well_2
3563.2955							Well_2
3563.4955							Well_2
3563.6955							Well_2
3563.8955							Well_2
3564.0955							Well_2
3564.2955							Well_2
3564.4955							Well_2
3564.6955							Well_2
3564.8955							Well_2
3565.0955							Well_2
3565.2955							Well_2
3565.4955							Well_2
3565.6955							Well_2
3565.8955							Well_2
3566.0955							Well_2
3566.2955							Well_2
3566.4955							Well_2
3566.6955							Well_2
3566.8955							Well_2
3567.0955							Well_2
3567.2955							Well_2
3567.4955							Well_2
3567.6955							Well_2
3567.8955							Well_2
3568.0955							Well_2
3568.2955							Well_2
3568.4955							Well_2
3568.6955							Well_2
3568.8955							Well_2
3569.0955							Well_2
3569.2955							Well_2
3569.4955							Well_2
3569.6955							Well_2
3569.8955							Well_2
3570.0955							Well_2
3570.2955							Well_2
3570.4955							Well_2
3570.6955							Well_2
3570.8955							Well_2
3571.0955							Well_2
3571.2955							Well_2
3571.4955							Well_2
3571.6955							Well_2
3571.8955							Well_2
3572.0955							Well_2
3572.2955							Well_2
3572.4955							Well_2
3572.6955							Well_2
3572.8955							Well_2
3573.0955							Well_2
3573.2955							Well_2
3573.4955							Well_2
3573.6955							Well_2
3573.8955							Well_2
3574.0955							Well_2
3574.2955							Well_2
3574.4955							Well_2
3574.6955							Well_2
3574.8955							Well_2
3575.0955							Well_2
3575.2955							Well_2
3575.4955							Well_2
3575.6955							Well_2
3575.8955							Well_2
3576.0955							Well_2
3576.2955							Well_2
3576.4955							Well_2
3576.6955							Well_2
3576.8955							Well_2
3577.0955							Well_2
3577.2955							Well_2
3577.4955							Well_2
3577.6955							Well_2
3577.8955							Well_2
3578.0955							Well_2
3578.2955							Well_2
3578.4955							Well_2
3578.6955							Well_2
3578.8955							Well_2
3579.0955							Well_2
3579.2955							Well_2
3579.4955							Well_2
3579.6955							Well_2
3579.8955							Well_2
3580.0955							Well_2
3580.2955							Well_2
3580.4955							Well_2
3580.6955							Well_2
3580.8955							Well_2
3581.0955							Well_2
3581.2955							Well_2
3581.4955							Well_2
3581.6955							Well_2
3581.8955							Well_2
3582.0955							Well_2
3582.2955							Well_2
3582.4955							Well_2
3582.6955							Well_2
3582.8955							Well_2
3583.0955							Well_2
3583.2955							Well_2
3583.4955							Well_2
3583.6955							Well_2
3583.8955							Well_2
3584.0955							Well_2
3584.2955							Well_2
3584.4955							Well_2
3584.6955							Well_2
3584.8955							Well_2
3585.0955							Well_2
3585.2955							Well_2
3585.4955							Well_2
3585.6955							Well_2
3585.8955							Well_2
3586.0955							Well_2
3586.2955							Well_2
3586.4955							Well_2
3586.6955							Well_2
3586.8955							Well_2
3587.0955							Well_2
3587.2955							Well_2
3587.4955							Well_2
3587.6955							Well_2
3587.8955							Well_2
3588.0955							Well_2
3588.2955							Well_2
3588.4955							Well_2
3588.6955							Well_2
3588.8955							Well_2
3589.0955							Well_2
3589.2955							Well_2
3589.4955							Well_2
3589.6955							Well_2
3589.8955							Well_2
3590.0955							Well_2
3590.2955							Well_2
3590.4955							Well_2
3590.6955							Well_2
3590.8955							Well_2
3591.0955							Well_2
3591.2955							Well_2
3591.4955							Well_2
3591.6955							Well_2
3591.8955							Well_2
3592.0955							Well_2
3592.2955							Well_2
3592.4955							Well_2
3592.6955							Well_2
3592.8955							Well_2
3593.0955							Well_2
3593.2955							Well_2
3593.4955							Well_2
3593.6955							Well_2
3593.8955							Well_2
3594.0955							Well_2
3594.2955							Well_2
3594.4955							Well_2
3594.6955							Well_2
3594.8955							Well_2
3595.0955							Well_2
3595.2955							Well_2
3595.4955							Well_2
3595.6955							Well_2
3595.8955							Well_2
3596.0955							Well_2
3596.2955							Well_2
3596.4955							Well_2
3596.6955							Well_2
3596.8955							Well_2
3597.0955							Well_2
3597.2955							Well_2
3597.4955							Well_2
3597.6955							Well_2
3597.8955							Well_2
3598.0955							Well_2
3598.2955							Well_2
3598.4955							Well_2
3598.6955							Well_2
3598.8955							Well_2
3599.0955							Well_2
3599.2955							Well_2
3599.4955							Well_2
3599.6955							Well_2
3599.8955							Well_2
3600.0955							Well_2
3600.2955							Well_2
3600.4955							Well_2
3600.6955							Well_2
3600.8955							Well_2
3601.0955							Well_2
3601.2955							Well_2
3601.4955							Well_2
3601.6955							Well_2
3601.8955							Well_2
3602.0955							Well_2
3602.2955							Well_2
3602.4955							Well_2
3602.6955							Well_2
3602.8955							Well_2
3603.0955							Well_2
3603.2955							Well_2
3603.4955							Well_2
3603.6955							Well_2
3603.8955							Well_2
3604.0955							Well_2
3604.2955							Well_2
3604.4955							Well_2
3604.6955							Well_2
3604.8955							Well_2
3605.0955							Well_2
3605.2955							Well_2
3605.4955							Well_2
3605.6955							Well_2
3605.8955							Well_2
3606.0955							Well_2
3606.2955							Well_2
3606.4955							Well_2
3606.6955							Well_2
3606.8955							Well_2
3607.0955							Well_2
3607.2955							Well_2
3607.4955							Well_2
3607.6955							Well_2
3607.8955							Well_2
3608.0955							Well_2
3608.2955							Well_2
3608.4955							Well_2
3608.6955							Well_2
3608.8955							Well_2
3609.0955							Well_2
3609.2955							Well_2
3609.4955							Well_2
3609.6955							Well_2
3609.8955							Well_2
3610.0955							Well_2
3610.2955							Well_2
3610.4955							Well_2
3610.6955							Well_2
3610.8955							Well_2
3611.0955							Well_2
3611.2955							Well_2
3611.4955							Well_2
3611.6955							Well_2
3611.8955							Well_2
3612.0955							Well_2
3612.2955							Well_2
3612.4955							Well_2
3612.6955							Well_2
3612.8955							Well_2
3613.0955							Well_2
3613.2955							Well_2
3613.4955							Well_2
3613.6955							Well_2
3613.8955							Well_2
3614.0955							Well_2
3614.2955							Well_2
3614.4955							Well_2
3614.6955							Well_2
3614.8955							Well_2
3615.0955							Well_2
3615.2955							Well_2
3615.4955							Well_2
3615.6955							Well_2
3615.8955							Well_2
3616.0955							Well_2
3616.2955							Well_2
3616.4955							Well_2
3616.6955							Well_2
3616.8955							Well_2
3617.0955							Well_2
3617.2955							Well_2
3617.4955							Well_2
3617.6955							Well_2
3617.8955							Well_2
3618.0955							Well_2
3618.2955							Well_2
3618.4955							Well_2
3618.6955							Well_2
3618.8955							Well_2
3619.0955							Well_2
3619.2955							Well_2
3619.4955							Well_2
3619.6955							Well_2
3619.8955							Well_2
3620.0955							Well_2
3620.2955							Well_2
3620.4955							Well_2
3620.6955							Well_2
3620.8955							Well_2
3621.0955							Well_2
3621.2955							Well_2
3621.4955							Well_2
3621.6955							Well_2
3621.8955							Well_2
3622.0955							Well_2
3622.2955							Well_2
3622.4955							Well_2
3622.6955							Well_2
3622.8955							Well_2
3623.0955							Well_2
3623.2955							Well_2
3623.4955							Well_2
3623.6955							Well_2
3623.8955							Well_2
3624.0955							Well_2
3624.2955							Well_2
3624.4955							Well_2
3624.6955							Well_2
