MD	PHIE	GR	RHOB	DTCO	PHI_ALT	DTS	WELL
4185.5936						116.09690094	Well_4
4185.7936						116.28869629	Well_4
4185.9936						115.77729797	Well_4
4186.1936						115.47720337	Well_4
4186.3936						116.01979828	Well_4
4186.5936						115.69499969	Well_4
4186.7936						115.53199768	Well_4
4186.9936						115.36869812	Well_4
4187.1936						115.03849792	Well_4
4187.3936						114.8687973	Well_4
4187.5936						115.75109863	Well_4
4187.7936						115.79740143	Well_4
4187.9936						116.10939789	Well_4
4188.1936						116.44100189	Well_4
4188.3936						116.56439972	Well_4
4188.5936						116.55130005	Well_4
4188.7936						116.78220367	Well_4
4188.9936						116.48989868	Well_4
4189.1936						116.42430115	Well_4
4189.3936						116.896698	Well_4
4189.5936						116.6977005	Well_4
4189.7936						116.43890381	Well_4
4189.9936						116.85160065	Well_4
4190.1936						116.26920319	Well_4
4190.3936						116.68810272	Well_4
4190.5936						116.3565979	Well_4
4190.7936						116.17710114	Well_4
4190.9936						116.8526001	Well_4
4191.1936						116.58010101	Well_4
4191.3936						115.86959839	Well_4
4191.5936						116.65930176	Well_4
4191.7936						116.70780182	Well_4
4191.9936						116.72149658	Well_4
4192.1936						116.66880035	Well_4
4192.3936						116.40190125	Well_4
4192.5936						115.75029755	Well_4
4192.7936						116.67520142	Well_4
4192.9936						115.67639923	Well_4
4193.1936						115.9661026	Well_4
4193.3936						116.00219727	Well_4
4193.5936						115.65100098	Well_4
4193.7936						115.10202026	Well_4
4193.9936						115.13680267	Well_4
4194.1936						114.96320343	Well_4
4194.3936						115.10820007	Well_4
4194.5936						114.97429657	Well_4
4194.7936						115.51889801	Well_4
4194.9936						115.60350037	Well_4
4195.1936						116.11319733	Well_4
4195.3936						116.19329834	Well_4
4195.5936						115.82939911	Well_4
4195.7936						115.79560089	Well_4
4195.9936						115.06890106	Well_4
4196.1936						114.52919769	Well_4
4196.3936						114.60479736	Well_4
4196.5936						114.83560181	Well_4
4196.7936						115.16130066	Well_4
4196.9936						115.08615875	Well_4
4197.1936						115.26499939	Well_4
4197.3936						115.11049652	Well_4
4197.5936						115.08709717	Well_4
4197.7936						115.50299835	Well_4
4197.9936						115.4048996	Well_4
4198.1936						115.37149811	Well_4
4198.3936						115.07330322	Well_4
4198.5936						115.1867981	Well_4
4198.7936						115.90859985	Well_4
4198.9936						115.85500336	Well_4
4199.1936						115.51999664	Well_4
4199.3936						114.84130096	Well_4
4199.5936						115.582901	Well_4
4199.7936						117.13690186	Well_4
4199.9936						117.6867981	Well_4
4200.1936						117.72650146	Well_4
4200.3936						116.73320007	Well_4
4200.5936						116.86830139	Well_4
4200.7936						116.79799652	Well_4
4200.9936						116.91619873	Well_4
4201.1936						117.16259766	Well_4
4201.3936						117.66300201	Well_4
4201.5936						118.75489807	Well_4
4201.7936						119.19889832	Well_4
4201.9936						119.97409821	Well_4
4202.1936						119.83509827	Well_4
4202.3936						120.79550171	Well_4
4202.5936						120.61560059	Well_4
4202.7936						122.19660187	Well_4
4202.9936						126.87030029	Well_4
4203.1936						132.04710388	Well_4
4203.3936						133.68170166	Well_4
4203.5936						134.78469849	Well_4
4203.7936						134.7507019	Well_4
4203.9936						134.60159302	Well_4
4204.1936						131.75219727	Well_4
4204.3936						127.87989807	Well_4
4204.5936						123.32350159	Well_4
4204.7936						120.6969986	Well_4
4204.9936						118.06559753	Well_4
4205.1936						117.65119934	Well_4
4205.3936						117.90229797	Well_4
4205.5936						118.39430237	Well_4
4205.7936						117.2723999	Well_4
4205.9936						117.33450317	Well_4
4206.1936						119.23210144	Well_4
4206.3936						119.18769836	Well_4
4206.5936						119.27919769	Well_4
4206.7936						119.69280243	Well_4
4206.9936						119.65529633	Well_4
4207.1936						119.57119751	Well_4
4207.3936						119.42160034	Well_4
4207.5936						118.26850128	Well_4
4207.7936						117.24459839	Well_4
4207.9936						116.00240326	Well_4
4208.1936						116.56719971	Well_4
4208.3936						116.51190186	Well_4
4208.5936						116.95729828	Well_4
4208.7936						116.07289886	Well_4
4208.9936						116.23349762	Well_4
4209.1936						117.01609802	Well_4
4209.3936						117.12760162	Well_4
4209.5936						116.65329742	Well_4
4209.7936						116.52429962	Well_4
4209.9936						116.75759888	Well_4
4210.1936						116.51959991	Well_4
4210.3936						117.05860138	Well_4
4210.5936						117.05020142	Well_4
4210.7936						116.76460266	Well_4
4210.9936						116.82279968	Well_4
4211.1936						117.39089966	Well_4
4211.3936						117.58760071	Well_4
4211.5936						118.18209839	Well_4
4211.7936						118.46700287	Well_4
4211.9936						119.35299683	Well_4
4212.1936						119.57219696	Well_4
4212.3936						119.29879761	Well_4
4212.5936						119.48570251	Well_4
4212.7936						120.38310242	Well_4
4212.9936						120.60350037	Well_4
4213.1936						120.67140198	Well_4
4213.3936						120.39199829	Well_4
4213.5936						120.13150024	Well_4
4213.7936						120.09420013	Well_4
4213.9936						119.11019897	Well_4
4214.1936						117.91629791	Well_4
4214.3936						117.39160156	Well_4
4214.5936						117.09889984	Well_4
4214.7936						117.54879761	Well_4
4214.9936						117.30480194	Well_4
4215.1936						117.23600006	Well_4
4215.3936						117.71669769	Well_4
4215.5936						117.35739899	Well_4
4215.7936						117.46450043	Well_4
4215.9936						117.1832962	Well_4
4216.1936						117.43890381	Well_4
4216.3936						117.71230316	Well_4
4216.5936						117.79560089	Well_4
4216.7936						118.15529633	Well_4
4216.9936						118.42520142	Well_4
4217.1936						118.45780182	Well_4
4217.3936						117.93399811	Well_4
4217.5936						118.83999634	Well_4
4217.7936						118.51190186	Well_4
4217.9936						117.39320374	Well_4
4218.1936						117.26920319	Well_4
4218.3936						117.26709747	Well_4
4218.5936						116.96980286	Well_4
4218.7936						118.98120117	Well_4
4218.9936						119.42890167	Well_4
4219.1936						119.47991943	Well_4
4219.3936						119.47470093	Well_4
4219.5936						119.27210236	Well_4
4219.7936						119.40969849	Well_4
4219.9936						119.07620239	Well_4
4220.1936						117.40579987	Well_4
4220.3936						116.83889771	Well_4
4220.5936						116.38009644	Well_4
4220.7936						116.01719666	Well_4
4220.9936						116.8572998	Well_4
4221.1936						117.4457016	Well_4
4221.3936						117.24479675	Well_4
4221.5936						116.73439789	Well_4
4221.7936						117.33860016	Well_4
4221.9936						117.45649719	Well_4
4222.1936						116.4693985	Well_4
4222.3936						115.94142151	Well_4
4222.5936						116.23690033	Well_4
4222.7936						115.86710358	Well_4
4222.9936						116.67099762	Well_4
4223.1936						116.37680054	Well_4
4223.3936						116.13909912	Well_4
4223.5936						117.02429962	Well_4
4223.7936						116.67459869	Well_4
4223.9936						116.60430145	Well_4
4224.1936						116.29319763	Well_4
4224.3936						115.95729828	Well_4
4224.5936						116.53269958	Well_4
4224.7936						116.375	Well_4
4224.9936						116.41359711	Well_4
4225.1936						116.37249756	Well_4
4225.3936						116.62609863	Well_4
4225.5936						116.7390976	Well_4
4225.7936						115.76039886	Well_4
4225.9936						114.85890198	Well_4
4226.1936						114.17970276	Well_4
4226.3936						113.81690216	Well_4
4226.5936						114.23429871	Well_4
4226.7936						113.82279968	Well_4
4226.9936						114.36730194	Well_4
4227.1936						115.66320038	Well_4
4227.3936						116.75019836	Well_4
4227.5936						116.79979706	Well_4
4227.7936						116.23570251	Well_4
4227.9936						114.90090179	Well_4
4228.1936						114.30470276	Well_4
4228.3936						114.17199707	Well_4
4228.5936						113.91169739	Well_4
4228.7936						113.51860046	Well_4
4228.9936						113.40920258	Well_4
4229.1936						112.94940186	Well_4
4229.3936						113.29219818	Well_4
4229.5936						112.80500031	Well_4
4229.7936						112.25330353	Well_4
4229.9936						113.75689697	Well_4
4230.1936						113.0345993	Well_4
4230.3936						112.99780273	Well_4
4230.5936						111.65180206	Well_4
4230.7936						114.56060028	Well_4
4230.9936						115.15660095	Well_4
4231.1936						115.39959717	Well_4
4231.3936						112.53089905	Well_4
4231.5936						111.68730164	Well_4
4231.7936						110.7940979	Well_4
4231.9936						109.99819946	Well_4
4232.1936						108.96369934	Well_4
4232.3936						108.97229767	Well_4
4232.5936						107.20600128	Well_4
4232.7936						110.30130005	Well_4
4232.9936						113.19039917	Well_4
4233.1936						113.13169861	Well_4
4233.3936						114.09899902	Well_4
4233.5936						115.3585968	Well_4
4233.7936						116.50080109	Well_4
4233.9936						117.18299866	Well_4
4234.1936						117.69660187	Well_4
4234.3936						117.42620087	Well_4
4234.5936						117.21250153	Well_4
4234.7936						116.95829773	Well_4
4234.9936						118.5585022	Well_4
4235.1936						117.58940125	Well_4
4235.3936						117.53780365	Well_4
4235.5936						117.5617981	Well_4
4235.7936						117.6765976	Well_4
4235.9936						118.30750275	Well_4
4236.1936						118.62889862	Well_4
4236.3936						118.57119751	Well_4
4236.5936						118.67179871	Well_4
4236.7936						119.01560211	Well_4
4236.9936						118.37729645	Well_4
4237.1936						118.92620087	Well_4
4237.3936						118.98880005	Well_4
4237.5936						119.03479767	Well_4
4237.7936						118.9641037	Well_4
4237.9936						118.91210175	Well_4
4238.1936						118.85849762	Well_4
4238.3936						118.59739685	Well_4
4238.5936						119.09429932	Well_4
4238.7936						118.87650299	Well_4
4238.9936						119.06400299	Well_4
4239.1936						119.00379944	Well_4
4239.3936						119.00029755	Well_4
4239.5936						119.01560211	Well_4
4239.7936						119.06220245	Well_4
4239.9936						118.94329834	Well_4
4240.1936						118.94259644	Well_4
4240.3936						118.82710266	Well_4
4240.5936						118.91870117	Well_4
4240.7936						118.91960144	Well_4
4240.9936						118.88159943	Well_4
4241.1936						118.35810089	Well_4
4241.3936						118.73090363	Well_4
4241.5936						118.80180359	Well_4
4241.7936						118.84750366	Well_4
4241.9936						118.61740112	Well_4
4242.1936						117.80000305	Well_4
4242.3936						117.99610138	Well_4
4242.5936						117.62909698	Well_4
4242.7936						117.65319824	Well_4
4242.9936						117.64260101	Well_4
4243.1936						117.50160217	Well_4
4243.3936						117.69719696	Well_4
4243.5936						117.68470001	Well_4
4243.7936						117.81310272	Well_4
4243.9936						118.59970093	Well_4
4244.1936						118.52829742	Well_4
4244.3936						118.84819794	Well_4
4244.5936						118.63894653	Well_4
4244.7936						118.78829956	Well_4
4244.9936						118.82730103	Well_4
4245.1936						117.61399841	Well_4
4245.3936						117.57969666	Well_4
4245.5936						117.26460266	Well_4
4245.7936						117.21520233	Well_4
4245.9936						117.33630371	Well_4
4246.1936						117.40209961	Well_4
4246.3936						117.48889923	Well_4
4246.5936						117.4673996	Well_4
4246.7936						117.44999695	Well_4
4246.9936						117.7440033	Well_4
4247.1936						117.58380127	Well_4
4247.3936						117.43379974	Well_4
4247.5936						117.56950378	Well_4
4247.7936						117.46440887	Well_4
4247.9936						117.69249725	Well_4
4248.1936						117.5739975	Well_4
4248.3936						117.32720184	Well_4
4248.5936						117.55590057	Well_4
4248.7936						117.41829681	Well_4
4248.9936						118.46150208	Well_4
4249.1936						118.44580078	Well_4
4249.3936						118.29060364	Well_4
4249.5936						118.770401	Well_4
4249.7936						118.64420319	Well_4
4249.9936						119.01830292	Well_4
4250.1936						118.77960205	Well_4
4250.3936						118.36769867	Well_4
4250.5936						117.64649963	Well_4
4250.7936						118.375	Well_4
4250.9936						117.52619934	Well_4
4251.1936						117.19879913	Well_4
4251.3936						116.93049622	Well_4
4251.5936						116.36340332	Well_4
4251.7936						116.3757019	Well_4
4251.9936						116.23010254	Well_4
4252.1936						116.44329834	Well_4
4252.3936						116.19290161	Well_4
4252.5936						116.2826004	Well_4
4252.7936						116.12819672	Well_4
4252.9936						115.35079956	Well_4
4253.1936						115.46510315	Well_4
4253.3936						115.31569672	Well_4
4253.5936						114.98059845	Well_4
4253.7936						114.55460358	Well_4
4253.9936						114.29290009	Well_4
4254.1936						114.25959778	Well_4
4254.3936						113.9095993	Well_4
4254.5936						112.83840179	Well_4
4254.7936						110.31960297	Well_4
4254.9936						109.47899628	Well_4
4255.1936						107.25090027	Well_4
4255.3936						104.13610077	Well_4
4255.5936						100.47840118	Well_4
4255.7936						97.723602295	Well_4
4255.9936						96.28440094	Well_4
4256.1936						95.243499756	Well_4
4256.3936						94.487800598	Well_4
4256.5936						93.222999573	Well_4
4256.7936						91.67199707	Well_4
4256.9936						90.878799438	Well_4
4257.1936						87.21559906	Well_4
4257.3936						87.407798767	Well_4
4257.5936						87.900596619	Well_4
4257.7936						88.798797607	Well_4
4257.9936						87.585296631	Well_4
4258.1936						88.860603333	Well_4
4258.3936						93.66519928	Well_4
4258.5936						94.671096802	Well_4
4258.7936						92.576698303	Well_4
4258.9936						91.793197632	Well_4
4259.1936						92.939201355	Well_4
4259.3936						93.507400513	Well_4
4259.5936						95.197303772	Well_4
4259.7936						96.073196411	Well_4
4259.9936						95.760696411	Well_4
4260.1936						94.779998779	Well_4
4260.3936						95.558998108	Well_4
4260.5936						95.846298218	Well_4
4260.7936						97.970703125	Well_4
4260.9936						100.06140137	Well_4
4261.1936						101.5121994	Well_4
4261.3936						103.31359863	Well_4
4261.5936						103.9539032	Well_4
4261.7936						104.83270264	Well_4
4261.9936						106.68160248	Well_4
4262.1936						107.75039673	Well_4
4262.3936						108.2826004	Well_4
4262.5936						109.22280121	Well_4
4262.7936						110.64600372	Well_4
4262.9936						109.72920227	Well_4
4263.1936						110.90840149	Well_4
4263.3936						111.33200073	Well_4
4263.5936						112.0911026	Well_4
4263.7936						111.97509766	Well_4
4263.9936						111.99859619	Well_4
4264.1936						111.99500275	Well_4
4264.3936						112.35800171	Well_4
4264.5936						112.27349854	Well_4
4264.7936						113.05490112	Well_4
4264.9936						113.91490173	Well_4
4265.1936						115.17710114	Well_4
4265.3936						114.89360046	Well_4
4265.5936						114.25669861	Well_4
4265.7936						115.87640381	Well_4
4265.9936						115.020401	Well_4
4266.1936						114.53959656	Well_4
4266.3936						115.375	Well_4
4266.5936						115.67559814	Well_4
4266.7936						115.96600342	Well_4
4266.9936						116.98570251	Well_4
4267.1936						117.11859894	Well_4
4267.3936						117.09400177	Well_4
4267.5936						116.95030212	Well_4
4267.7936						117.01809692	Well_4
4267.9936						117.27320099	Well_4
4268.1936						117.00550079	Well_4
4268.3936						117.12490082	Well_4
4268.5936						117.08029938	Well_4
4268.7936						117.2845993	Well_4
4268.9936						117.14890289	Well_4
4269.1936						116.94920349	Well_4
4269.3936						117.2405014	Well_4
4269.5936						117.21839905	Well_4
4269.7936						116.72769928	Well_4
4269.9936						116.59870148	Well_4
4270.1936						116.54679871	Well_4
4270.3936						117.26129913	Well_4
4270.5936						117.40920258	Well_4
4270.7936						117.20680237	Well_4
4270.9936						116.67630005	Well_4
4271.1936						117.26470184	Well_4
4271.3936						117.23220062	Well_4
4271.5936						116.26850128	Well_4
4271.7936						116.32620239	Well_4
4271.9936						116.90799713	Well_4
4272.1936						117.14929962	Well_4
4272.3936						116.89299774	Well_4
4272.5936						116.70899963	Well_4
4272.7936						116.83480072	Well_4
4272.9936						116.9693985	Well_4
4273.1936						117.06085968	Well_4
4273.3936						117.76080322	Well_4
4273.5936						116.62069702	Well_4
4273.7936						116.71669769	Well_4
4273.9936						116.69950104	Well_4
4274.1936						116.45480347	Well_4
4274.3936						116.0447998	Well_4
4274.5936						115.70449829	Well_4
4274.7936						116.32859802	Well_4
4274.9936						116.00779724	Well_4
4275.1936						115.91459656	Well_4
4275.3936						115.72070313	Well_4
4275.5936						115.33329773	Well_4
4275.7936						115.04049683	Well_4
4275.9936						114.86699677	Well_4
4276.1936						115.0345993	Well_4
4276.3936						115.02580261	Well_4
4276.5936						114.57720184	Well_4
4276.7936						114.73680115	Well_4
4276.9936						114.31469727	Well_4
4277.1936						114.15480042	Well_4
4277.3936						114.08450317	Well_4
4277.5936						114.33159637	Well_4
4277.7936						115.34329987	Well_4
4277.9936						115.42340088	Well_4
4278.1936						115.75340271	Well_4
4278.3936						115.82369995	Well_4
4278.5936						116.74859619	Well_4
4278.7936						118.68920135	Well_4
4278.9936						119.83070374	Well_4
4279.1936						120.43900299	Well_4
