MD	GR	RHOB	PHIE	DTCO	PHI_ALT	DTS	WELL
5225.6698				68.136451721	-0.218441606	122.44309998	Well_10
5225.8698				68.147712708	-0.197252646	121.94989777	Well_10
5226.0698				67.934272766	-0.180979565	121.61470032	Well_10
5226.2698				67.442871094	-0.212622494	122.25689697	Well_10
5226.4698				67.442115784	-0.223166898	123.16880035	Well_10
5226.6698				68.430290222	-0.152183488	123.51470184	Well_10
5226.8698				69.602806091	-0.141675577	123.85769653	Well_10
5227.0698				70.075294495	-0.200949386	125.69989777	Well_10
5227.2698				70.18195343	-0.180606678	129.0144043	Well_10
5227.4698				70.424804688	-0.095250912	133.8177948	Well_10
5227.6698				71.044197083	-0.01252475	138.70440674	Well_10
5227.8698				71.866928101	0.0230789427	141.79960632	Well_10
5228.0698				72.743354797	-0.002944055	142.48129272	Well_10
5228.2698				73.212226868	-0.086089022	139.03199768	Well_10
5228.4698				72.452590942	-0.153747514	130.7315979	Well_10
5228.6698				70.959373474	-0.202929407	123.39099884	Well_10
5228.8698				69.900909424	-0.196111381	118.91069794	Well_10
5229.0698				69.429443359	-0.185183451	117.08129883	Well_10
5229.2698				69.103424072	-0.21434553	116.82029724	Well_10
5229.4698				68.64050293	-0.224382192	117.08950043	Well_10
5229.6698				67.873443604	-0.227110401	118.36250305	Well_10
5229.8698				66.960426331	-0.197856352	121.21219635	Well_10
5230.0698				66.356369019	-0.086575665	124.82209778	Well_10
5230.2698				66.265693665	0.0503301471	126.51039886	Well_10
5230.4698				66.52835083	0.0923216939	126.50749969	Well_10
5230.6698				66.86869812	0.0791784227	125.01039886	Well_10
5230.8698				66.785926819	-0.03926114	122.75610352	Well_10
5231.0698				66.421470642	-0.162871197	121.94689941	Well_10
5231.2698				66.152931213	-0.213315159	121.99420166	Well_10
5231.4698				66.106864929	-0.228115305	121.93650055	Well_10
5231.6698				66.125213623	-0.234239563	121.52799988	Well_10
5231.8698				66.199951172	-0.232917011	121.16030121	Well_10
5232.0698				66.358337402	-0.231978938	120.92890167	Well_10
5232.2698				66.51889801	-0.231890365	120.71880341	Well_10
5232.4698				66.618011475	-0.232982069	120.59290314	Well_10
5232.6698				66.599082947	-0.234516054	120.5664978	Well_10
5232.8698				66.437850952	-0.232760891	120.6160965	Well_10
5233.0698				66.234962463	-0.222687751	120.69529724	Well_10
5233.2698				66.143066406	-0.232282251	120.80740356	Well_10
5233.4698				66.274871826	-0.234666348	120.86340332	Well_10
5233.6698				66.530830383	-0.233588889	120.95960236	Well_10
5233.8698				66.78263855	-0.236829743	121.19680023	Well_10
5234.0698				67.011932373	-0.235216975	121.44850159	Well_10
5234.2698				67.215377808	-0.229077637	121.65699768	Well_10
5234.4698				67.310005188	-0.223842889	121.96800232	Well_10
5234.6698				67.293899536	-0.228080928	122.19799805	Well_10
5234.8698				67.229804993	-0.229020759	122.11660004	Well_10
5235.0698				67.150627136	-0.230704322	121.91989899	Well_10
5235.2698				67.149971008	-0.231236115	121.89769745	Well_10
5235.4698				67.209182739	-0.228867099	122.02929688	Well_10
5235.6698				67.200408936	-0.227811351	122.34739685	Well_10
5235.8698				67.133087158	-0.226981133	122.5565033	Well_10
5236.0698				67.050270081	-0.226296037	122.54270172	Well_10
5236.2698				66.812911987	-0.219188094	122.61620331	Well_10
5236.4698				66.472236633	-0.221822217	122.67949677	Well_10
5236.6698				66.245361328	-0.232053176	122.31079865	Well_10
5236.8698				66.213279724	-0.23276864	121.67970276	Well_10
5237.0698				66.340408325	-0.232331291	121.15100098	Well_10
5237.2698				66.486495972	-0.23079221	121.00319672	Well_10
5237.4698				66.575454712	-0.228146791	121.0318985	Well_10
5237.6698				66.647422791	-0.230769619	121.06510162	Well_10
5237.8698				66.701820374	-0.227173299	121.13790131	Well_10
5238.0698				66.63910675	-0.224836513	121.06890106	Well_10
5238.2698				66.498039246	-0.225378618	120.85289764	Well_10
5238.4698				66.550643921	-0.230618253	120.78559875	Well_10
5238.6698				66.774261475	-0.234099358	120.98880005	Well_10
5238.8698				66.876335144	-0.234630972	121.24120331	Well_10
5239.0698				66.744743347	-0.238943085	121.22609711	Well_10
5239.2698				66.52129364	-0.240079045	120.95020294	Well_10
5239.4698				66.301734924	-0.240679368	120.68299866	Well_10
5239.6698				66.222511292	-0.23463808	120.65460205	Well_10
5239.8698				66.34854126	-0.229445815	120.73320007	Well_10
5240.0698				66.492248535	-0.222549751	120.87670135	Well_10
5240.2698				66.482933044	-0.219738215	121.13819885	Well_10
5240.4698				66.444206238	-0.230037615	121.39350128	Well_10
5240.6698				66.591331482	-0.236270607	121.43869781	Well_10
5240.8698				66.880767822	-0.229223758	121.42209625	Well_10
5241.0698				67.151191711	-0.229039431	121.52230072	Well_10
5241.2698				67.207725525	-0.235054791	121.78929901	Well_10
5241.4698				67.065460205	-0.236207411	122.07779694	Well_10
5241.6698				67.002548218	-0.238268852	122.6147995	Well_10
5241.8698				67.149185181	-0.235702321	123.07920074	Well_10
5242.0698				67.27986908	-0.230799615	123.15640259	Well_10
5242.2698				67.227767944	-0.228021353	123.22609711	Well_10
5242.4698				67.164207458	-0.228355005	123.36859894	Well_10
5242.6698				67.241882324	-0.231991813	123.17919922	Well_10
5242.8698				67.290168762	-0.228437036	122.75350189	Well_10
5243.0698				67.077140808	-0.229541868	122.45469666	Well_10
5243.2698				66.636909485	-0.230504185	121.89959717	Well_10
5243.4698				66.205680847	-0.231699094	121.37979889	Well_10
5243.6698				66.025848389	-0.202132702	120.99030304	Well_10
5243.8698				66.072647095	-0.155355439	120.72329712	Well_10
5244.0698				66.178375244	-0.174493879	120.40209961	Well_10
5244.2698				66.236450195	-0.209651545	120.32980347	Well_10
5244.4698				66.233436584	-0.218250528	120.86560059	Well_10
5244.6698				66.303901672	-0.229651272	121.53939819	Well_10
5244.8698				66.481933594	-0.232741505	122.15129852	Well_10
5245.0698				66.576629639	-0.229349047	122.2602005	Well_10
5245.2698				66.632911682	-0.230962202	122.12740326	Well_10
5245.4698				66.765907288	-0.236327529	122.31359863	Well_10
5245.6698				66.980781555	-0.233980954	122.54380035	Well_10
5245.8698				67.35067749	-0.229640901	122.77459717	Well_10
5246.0698				67.780845642	-0.224476248	122.87339783	Well_10
5246.2698				67.9582901	-0.220807284	122.97530365	Well_10
5246.4698				67.832939148	-0.223939747	122.9536972	Well_10
5246.6698				67.59740448	-0.232720524	122.69429779	Well_10
5246.8698				67.364837646	-0.235447317	122.65650177	Well_10
5247.0698				67.029899597	-0.235029846	122.72250366	Well_10
5247.2698				66.599342346	-0.227006346	122.38770294	Well_10
5247.4698				66.382713318	-0.225288928	121.64029694	Well_10
5247.6698				66.650863647	-0.242101371	121.02480316	Well_10
5247.8698				67.045547485	-0.243149787	120.96279907	Well_10
5248.0698				66.988220215	-0.241407335	121.4210968	Well_10
5248.2698				66.628166199	-0.242980093	122.44120026	Well_10
5248.4698				66.435874939	-0.234596074	123.54049683	Well_10
5248.6698				66.484794617	-0.233638108	123.36000061	Well_10
5248.8698				66.545967102	-0.234620064	122.53150177	Well_10
5249.0698				66.422920227	-0.227721915	121.74130249	Well_10
5249.2698				66.219535828	-0.222124875	121.41660309	Well_10
5249.4698				66.107460022	-0.23284705	121.46779633	Well_10
5249.6698				66.140586853	-0.236047894	121.62789917	Well_10
5249.8698				66.22467041	-0.233056784	121.78070068	Well_10
5250.0698				66.305252075	-0.234758437	121.68240356	Well_10
5250.2698				66.41293335	-0.232052997	121.53510284	Well_10
5250.4698				66.603378296	-0.221462339	121.52339935	Well_10
5250.6698				66.823158264	-0.218817621	121.59860229	Well_10
5250.8698				66.949569702	-0.227778375	122.00080109	Well_10
5251.0698				66.959922791	-0.228349894	122.61789703	Well_10
5251.2698				66.900474548	-0.231250703	123.30889893	Well_10
5251.4698				66.940055847	-0.226437747	123.89189911	Well_10
5251.6698				67.165779114	-0.226979285	124.02839661	Well_10
5251.8698				67.533500671	-0.226210997	123.73040009	Well_10
5252.0698				67.79775238	-0.221614778	123.6568985	Well_10
5252.2698				67.847244263	-0.225226983	123.96790314	Well_10
5252.4698				67.723182678	-0.23198989	124.15640259	Well_10
5252.6698				67.527389526	-0.229208931	124.01879883	Well_10
5252.8698				67.289573669	-0.227581456	123.8105011	Well_10
5253.0698				67.057350159	-0.227974743	123.45210266	Well_10
5253.2698				66.862861633	-0.229028612	122.6957016	Well_10
5253.4698				66.649620056	-0.228802666	122.12609863	Well_10
5253.6698				66.405502319	-0.231680363	121.93360138	Well_10
5253.8698				66.174888611	-0.229567468	121.80909729	Well_10
5254.0698				65.973724365	-0.225548685	121.49649811	Well_10
5254.2698				65.915870667	-0.232090771	121.13880157	Well_10
5254.4698				65.948112488	-0.230303541	120.84500122	Well_10
5254.6698				65.902870178	-0.227208495	120.67680359	Well_10
5254.8698				65.754798889	-0.236913785	120.47489929	Well_10
5255.0698				65.631698608	-0.24250634	120.25279999	Well_10
5255.2698				65.666801453	-0.241779	120.12979889	Well_10
5255.4698				65.809448242	-0.236983255	120.14969635	Well_10
5255.6698				65.990188599	-0.236469507	120.23349762	Well_10
5255.8698				66.145027161	-0.240637273	120.21880341	Well_10
5256.0698				66.238426208	-0.237066746	120.08789825	Well_10
5256.2698				66.240097046	-0.231885806	119.96880341	Well_10
5256.4698				66.184623718	-0.232468352	120.07610321	Well_10
5256.6698				66.14465332	-0.23688589	120.21720123	Well_10
5256.8698				66.156692505	-0.237417713	120.3207016	Well_10
5257.0698				66.243438721	-0.239761189	120.42620087	Well_10
5257.2698				66.431282043	-0.236215875	120.63899994	Well_10
5257.4698				66.699966431	-0.231520623	121.05950165	Well_10
5257.6698				66.906463623	-0.23189953	121.43080139	Well_10
5257.8698				66.930023193	-0.233522519	121.54039764	Well_10
5258.0698				66.871795654	-0.235900164	121.46959686	Well_10
5258.2698				66.841545105	-0.231941849	121.51429749	Well_10
5258.4698				66.808204651	-0.233041033	121.57959747	Well_10
5258.6698				66.749130249	-0.233195812	121.41020203	Well_10
5258.8698				66.666778564	-0.232721224	120.9890976	Well_10
5259.0698				66.651580811	-0.228873178	120.73930359	Well_10
5259.2698				66.773254395	-0.212983578	120.82540131	Well_10
5259.4698				66.918403625	-0.205615386	121.24949646	Well_10
5259.6698				66.881607056	-0.221453726	121.62660217	Well_10
5259.8698				66.822235107	-0.234221503	121.7322998	Well_10
5260.0698				66.888076782	-0.240661845	121.74700165	Well_10
5260.2698				66.98285675	-0.236112103	121.66570282	Well_10
5260.4698				66.999259949	-0.232740223	121.56759644	Well_10
5260.6698				67.072631836	-0.229157418	121.73940277	Well_10
5260.8698				67.354629517	-0.224314183	122.08650208	Well_10
5261.0698				67.706298828	-0.223502293	122.36620331	Well_10
5261.2698				67.819602966	-0.22246936	122.39009857	Well_10
5261.4698				67.574905396	-0.232109144	122.24240112	Well_10
5261.6698				67.109046936	-0.231080502	122.01399994	Well_10
5261.8698				66.611183167	-0.221810043	121.78160095	Well_10
5262.0698				66.168838501	-0.223061576	121.60009766	Well_10
5262.2698				65.87991333	-0.225233525	121.48960114	Well_10
5262.4698				65.778915405	-0.229259133	121.44300079	Well_10
5262.6698				65.829986572	-0.232772201	121.44329834	Well_10
5262.8698				65.856277466	-0.239750966	121.26730347	Well_10
5263.0698				65.756225586	-0.239803344	121.05180359	Well_10
5263.2698				65.60370636	-0.241473824	120.98729706	Well_10
5263.4698				65.50592804	-0.240974352	121.07779694	Well_10
5263.6698				65.461540222	-0.239484355	121.18309784	Well_10
5263.8698				65.443916321	-0.238538042	121.20649719	Well_10
5264.0698				65.421936035	-0.238741085	121.2071991	Well_10
5264.2698				65.387458801	-0.238276631	121.21759796	Well_10
5264.4698				65.358360291	-0.24076657	121.2901001	Well_10
5264.6698				65.346412659	-0.241861388	121.4190979	Well_10
5264.8698				65.363464355	-0.236196384	121.55329895	Well_10
5265.0698				65.457206726	-0.228997067	121.67769623	Well_10
5265.2698				65.712753296	-0.230781317	121.90589905	Well_10
5265.4698				66.125747681	-0.236293241	122.31400299	Well_10
5265.6698				66.473609924	-0.234162346	123.03620148	Well_10
5265.8698				66.635780334	-0.23185356	123.84320068	Well_10
5266.0698				66.650718689	-0.232029647	124.1230011	Well_10
5266.2698				66.608825684	-0.235420778	123.91739655	Well_10
5266.4698				66.552963257	-0.238154575	123.25740051	Well_10
5266.6698				66.549278259	-0.231602848	122.52719879	Well_10
5266.8698				66.617881775	-0.226786703	122.2928009	Well_10
5267.0698				66.68964386	-0.236464113	122.58560181	Well_10
5267.2698				66.717422485	-0.233597592	122.76580048	Well_10
5267.4698				66.730781555	-0.233684137	122.86470032	Well_10
5267.6698				66.735557556	-0.235581771	122.98269653	Well_10
5267.8698				66.717704773	-0.236065194	123.06999969	Well_10
5268.0698				66.660148621	-0.233341753	123.09429932	Well_10
5268.2698				66.515541077	-0.228957921	123.01239777	Well_10
5268.4698				66.236740112	-0.226644248	122.71150208	Well_10
5268.6698				66.007484436	-0.230001479	122.50920105	Well_10
5268.8698				66.114807129	-0.239946634	122.57849884	Well_10
5269.0698				66.570365906	-0.238821998	122.93959808	Well_10
5269.2698				67.081878662	-0.231872827	123.81990051	Well_10
5269.4698				67.324264526	-0.219951347	124.74970245	Well_10
5269.6698				67.290649414	-0.210497424	125.26110077	Well_10
5269.8698				67.222084045	-0.214798436	125.11209869	Well_10
5270.0698				67.264358521	-0.204449847	124.51210022	Well_10
5270.2698				67.296699524	-0.194723785	123.88580322	Well_10
5270.4698				67.144493103	-0.214216694	123.1568985	Well_10
5270.6698				66.853919983	-0.208956182	122.38680267	Well_10
5270.8698				66.60004425	-0.209160492	121.52400208	Well_10
5271.0698				66.364021301	-0.216548383	121.0931015	Well_10
5271.2698				66.065040588	-0.223490179	120.99060059	Well_10
5271.4698				65.86113739	-0.233837411	121.14489746	Well_10
5271.6698				65.886909485	-0.238101006	121.80000305	Well_10
5271.8698				66.151741028	-0.237829268	122.89240265	Well_10
5272.0698				66.476806641	-0.234953314	124.19180298	Well_10
5272.2698				66.805503845	-0.232752025	125.18630219	Well_10
5272.4698				67.173713684	-0.234483182	125.86370087	Well_10
5272.6698				67.473449707	-0.235495999	126.1894989	Well_10
5272.8698				67.540885925	-0.228104502	126.22399902	Well_10
5273.0698				67.293258667	-0.221226692	125.93640137	Well_10
5273.2698				66.893180847	-0.22362721	125.21420288	Well_10
5273.4698				66.537208557	-0.205889791	124.42299652	Well_10
5273.6698				66.3176651	-0.193963125	123.82499695	Well_10
5273.8698				66.252868652	-0.204033032	123.37110138	Well_10
5274.0698				66.254943848	-0.219230562	122.83850098	Well_10
5274.2698				66.190010071	-0.22773762	122.49720001	Well_10
5274.4698				66.060821533	-0.233377963	122.32859802	Well_10
5274.6698				65.944129944	-0.235439926	122.14510345	Well_10
5274.8698				65.860198975	-0.238304794	121.90080261	Well_10
5275.0698				65.886283875	-0.237752572	121.71170044	Well_10
5275.2698				66.019645691	-0.234838381	121.56719971	Well_10
5275.4698				66.130577087	-0.236994401	121.4654007	Well_10
5275.6698				66.09487915	-0.23330158	121.45580292	Well_10
5275.8698				66.000938416	-0.238612175	121.4292984	Well_10
5276.0698				65.974723816	-0.237049565	121.33080292	Well_10
5276.2698				66.042793274	-0.232427672	121.27020264	Well_10
5276.4698				66.08657074	-0.231089726	121.1894989	Well_10
5276.6698				66.023094177	-0.232999295	121.1588974	Well_10
5276.8698				65.963378906	-0.230751917	121.36019897	Well_10
5277.0698				66.046974182	-0.2305343	121.56759644	Well_10
5277.2698				66.184738159	-0.230081066	121.6792984	Well_10
5277.4698				66.213111877	-0.228113458	121.68180084	Well_10
5277.6698				66.086326599	-0.211442903	121.63929749	Well_10
5277.8698				65.9792099	-0.214699462	121.61650085	Well_10
5278.0698				65.976333618	-0.216236174	121.53199768	Well_10
5278.2698				66.018074036	-0.225867867	121.44039917	Well_10
5278.4698				66.036521912	-0.233149558	121.35769653	Well_10
5278.6698				66.026008606	-0.235603333	121.34690094	Well_10
5278.8698				66.049461365	-0.238486677	121.415802	Well_10
5279.0698				66.171691895	-0.233050883	121.45040131	Well_10
5279.2698				66.327529907	-0.228937209	121.55190277	Well_10
5279.4698				66.444465637	-0.233605146	121.65270233	Well_10
5279.6698				66.571342468	-0.236763865	121.75479889	Well_10
5279.8698				66.628097534	-0.236052364	121.84249878	Well_10
5280.0698				66.480117798	-0.234221756	121.83180237	Well_10
5280.2698				66.254463196	-0.224444285	121.65219879	Well_10
5280.4698				66.151283264	-0.224528804	121.30930328	Well_10
5280.6698				66.159584045	-0.228701472	120.99269867	Well_10
5280.8698				65.997299194	-0.233706862	120.64479828	Well_10
5281.0698				65.674980164	-0.240499914	120.34549713	Well_10
5281.2698				65.420440674	-0.243852273	120.2641983	Well_10
5281.4698				65.377761841	-0.245830446	120.29370117	Well_10
5281.6698				65.426078796	-0.242360339	120.31259918	Well_10
5281.8698				65.534889221	-0.236651272	120.29489899	Well_10
5282.0698				65.698455811	-0.240107402	120.31809998	Well_10
5282.2698				65.8411026	-0.239661425	120.37210083	Well_10
5282.4698				65.925773621	-0.234090328	120.40339661	Well_10
5282.6698				66.028533936	-0.239498377	120.46690369	Well_10
5282.8698				66.159095764	-0.23493278	120.6088028	Well_10
5283.0698				66.208511353	-0.227566928	120.7213974	Well_10
5283.2698				66.192382813	-0.234781817	120.73149872	Well_10
5283.4698				66.262268066	-0.235410452	120.73570251	Well_10
