MD	PHIE	DTCO	GR	RHOB	PHI_ALT	DTS	WELL
2873.4908							Well_3
2873.6908							Well_3
2873.8908							Well_3
2874.0908							Well_3
2874.2908							Well_3
2874.4908							Well_3
2874.6908							Well_3
2874.8908							Well_3
2875.0908							Well_3
2875.2908							Well_3
2875.4908							Well_3
2875.6908							Well_3
2875.8908							Well_3
2876.0908							Well_3
2876.2908							Well_3
2876.4908							Well_3
2876.6908							Well_3
2876.8908							Well_3
2877.0908							Well_3
2877.2908							Well_3
2877.4908							Well_3
2877.6908							Well_3
2877.8908							Well_3
2878.0908							Well_3
2878.2908							Well_3
2878.4908							Well_3
2878.6908							Well_3
2878.8908							Well_3
2879.0908							Well_3
2879.2908							Well_3
2879.4908							Well_3
2879.6908							Well_3
2879.8908							Well_3
2880.0908							Well_3
2880.2908							Well_3
2880.4908							Well_3
2880.6908							Well_3
2880.8908							Well_3
2881.0908							Well_3
2881.2908							Well_3
2881.4908							Well_3
2881.6908							Well_3
2881.8908							Well_3
2882.0908							Well_3
2882.2908							Well_3
2882.4908							Well_3
2882.6908							Well_3
2882.8908							Well_3
2883.0908							Well_3
2883.2908							Well_3
2883.4908							Well_3
2883.6908							Well_3
2883.8908							Well_3
2884.0908							Well_3
2884.2908							Well_3
2884.4908							Well_3
2884.6908							Well_3
2884.8908							Well_3
2885.0908							Well_3
2885.2908							Well_3
2885.4908							Well_3
2885.6908							Well_3
2885.8908							Well_3
2886.0908							Well_3
2886.2908							Well_3
2886.4908							Well_3
2886.6908							Well_3
2886.8908							Well_3
2887.0908							Well_3
2887.2908							Well_3
2887.4908							Well_3
2887.6908							Well_3
2887.8908							Well_3
2888.0908							Well_3
2888.2908							Well_3
2888.4908							Well_3
2888.6908							Well_3
2888.8908							Well_3
2889.0908							Well_3
2889.2908							Well_3
2889.4908							Well_3
2889.6908							Well_3
2889.8908							Well_3
2890.0908							Well_3
2890.2908							Well_3
2890.4908							Well_3
2890.6908							Well_3
2890.8908							Well_3
2891.0908							Well_3
2891.2908							Well_3
2891.4908							Well_3
2891.6908							Well_3
2891.8908							Well_3
2892.0908							Well_3
2892.2908							Well_3
2892.4908							Well_3
2892.6908							Well_3
2892.8908							Well_3
2893.0908							Well_3
2893.2908							Well_3
2893.4908							Well_3
2893.6908							Well_3
2893.8908							Well_3
2894.0908							Well_3
2894.2908							Well_3
2894.4908							Well_3
2894.6908							Well_3
2894.8908							Well_3
2895.0908							Well_3
2895.2908							Well_3
2895.4908							Well_3
2895.6908							Well_3
2895.8908							Well_3
2896.0908							Well_3
2896.2908							Well_3
2896.4908							Well_3
2896.6908							Well_3
2896.8908							Well_3
2897.0908							Well_3
2897.2908							Well_3
2897.4908							Well_3
2897.6908							Well_3
2897.8908							Well_3
2898.0908							Well_3
2898.2908							Well_3
2898.4908							Well_3
2898.6908							Well_3
2898.8908							Well_3
2899.0908							Well_3
2899.2908							Well_3
2899.4908							Well_3
2899.6908							Well_3
2899.8908							Well_3
2900.0908							Well_3
2900.2908							Well_3
2900.4908							Well_3
2900.6908							Well_3
2900.8908							Well_3
2901.0908							Well_3
2901.2908							Well_3
2901.4908							Well_3
2901.6908							Well_3
2901.8908							Well_3
2902.0908							Well_3
2902.2908							Well_3
2902.4908							Well_3
2902.6908							Well_3
2902.8908							Well_3
2903.0908							Well_3
2903.2908							Well_3
2903.4908							Well_3
2903.6908							Well_3
2903.8908							Well_3
2904.0908							Well_3
2904.2908							Well_3
2904.4908							Well_3
2904.6908							Well_3
2904.8908							Well_3
2905.0908							Well_3
2905.2908							Well_3
2905.4908							Well_3
2905.6908							Well_3
2905.8908							Well_3
2906.0908							Well_3
2906.2908							Well_3
2906.4908							Well_3
2906.6908							Well_3
2906.8908							Well_3
2907.0908							Well_3
2907.2908							Well_3
2907.4908							Well_3
2907.6908							Well_3
2907.8908							Well_3
2908.0908							Well_3
2908.2908							Well_3
2908.4908							Well_3
2908.6908							Well_3
2908.8908							Well_3
2909.0908							Well_3
2909.2908							Well_3
2909.4908							Well_3
2909.6908							Well_3
2909.8908							Well_3
2910.0908							Well_3
2910.2908							Well_3
2910.4908							Well_3
2910.6908							Well_3
2910.8908							Well_3
2911.0908							Well_3
2911.2908							Well_3
2911.4908							Well_3
2911.6908							Well_3
2911.8908							Well_3
2912.0908							Well_3
2912.2908							Well_3
2912.4908							Well_3
2912.6908							Well_3
2912.8908							Well_3
2913.0908							Well_3
2913.2908							Well_3
2913.4908							Well_3
2913.6908							Well_3
2913.8908							Well_3
2914.0908							Well_3
2914.2908							Well_3
2914.4908							Well_3
2914.6908							Well_3
2914.8908							Well_3
2915.0908							Well_3
2915.2908							Well_3
2915.4908							Well_3
2915.6908							Well_3
2915.8908							Well_3
2916.0908							Well_3
2916.2908							Well_3
2916.4908							Well_3
2916.6908							Well_3
2916.8908							Well_3
2917.0908							Well_3
2917.2908							Well_3
2917.4908							Well_3
2917.6908							Well_3
2917.8908							Well_3
2918.0908							Well_3
2918.2908							Well_3
2918.4908							Well_3
2918.6908							Well_3
2918.8908							Well_3
2919.0908							Well_3
2919.2908							Well_3
2919.4908							Well_3
2919.6908							Well_3
2919.8908							Well_3
2920.0908							Well_3
2920.2908							Well_3
2920.4908							Well_3
2920.6908							Well_3
2920.8908							Well_3
2921.0908							Well_3
2921.2908							Well_3
2921.4908							Well_3
2921.6908							Well_3
2921.8908							Well_3
2922.0908							Well_3
2922.2908							Well_3
2922.4908							Well_3
2922.6908							Well_3
2922.8908							Well_3
2923.0908							Well_3
2923.2908							Well_3
2923.4908							Well_3
2923.6908							Well_3
2923.8908							Well_3
2924.0908							Well_3
2924.2908							Well_3
2924.4908							Well_3
2924.6908							Well_3
2924.8908							Well_3
2925.0908							Well_3
2925.2908							Well_3
2925.4908							Well_3
2925.6908							Well_3
2925.8908							Well_3
2926.0908							Well_3
2926.2908							Well_3
2926.4908							Well_3
2926.6908							Well_3
2926.8908							Well_3
2927.0908							Well_3
2927.2908							Well_3
2927.4908							Well_3
2927.6908							Well_3
2927.8908							Well_3
2928.0908							Well_3
2928.2908							Well_3
2928.4908							Well_3
2928.6908							Well_3
2928.8908							Well_3
2929.0908							Well_3
2929.2908							Well_3
2929.4908							Well_3
2929.6908							Well_3
2929.8908							Well_3
2930.0908							Well_3
2930.2908							Well_3
2930.4908							Well_3
2930.6908							Well_3
2930.8908							Well_3
2931.0908							Well_3
2931.2908							Well_3
2931.4908							Well_3
2931.6908							Well_3
2931.8908							Well_3
2932.0908							Well_3
2932.2908							Well_3
2932.4908							Well_3
2932.6908							Well_3
2932.8908							Well_3
2933.0908							Well_3
2933.2908							Well_3
2933.4908							Well_3
2933.6908							Well_3
2933.8908							Well_3
2934.0908							Well_3
2934.2908							Well_3
2934.4908							Well_3
2934.6908							Well_3
2934.8908							Well_3
2935.0908							Well_3
2935.2908							Well_3
2935.4908							Well_3
2935.6908							Well_3
2935.8908							Well_3
2936.0908							Well_3
2936.2908							Well_3
2936.4908							Well_3
2936.6908							Well_3
2936.8908							Well_3
2937.0908							Well_3
2937.2908							Well_3
2937.4908							Well_3
2937.6908							Well_3
2937.8908							Well_3
2938.0908							Well_3
2938.2908							Well_3
2938.4908							Well_3
2938.6908							Well_3
2938.8908							Well_3
2939.0908							Well_3
2939.2908							Well_3
2939.4908							Well_3
2939.6908							Well_3
2939.8908							Well_3
2940.0908							Well_3
2940.2908							Well_3
2940.4908							Well_3
2940.6908							Well_3
2940.8908							Well_3
2941.0908							Well_3
2941.2908							Well_3
2941.4908							Well_3
2941.6908							Well_3
2941.8908							Well_3
2942.0908							Well_3
2942.2908							Well_3
2942.4908							Well_3
2942.6908							Well_3
2942.8908							Well_3
2943.0908							Well_3
2943.2908							Well_3
2943.4908							Well_3
2943.6908							Well_3
2943.8908							Well_3
2944.0908							Well_3
2944.2908							Well_3
2944.4908							Well_3
2944.6908							Well_3
2944.8908							Well_3
2945.0908							Well_3
2945.2908							Well_3
2945.4908							Well_3
2945.6908							Well_3
2945.8908							Well_3
2946.0908							Well_3
2946.2908							Well_3
2946.4908							Well_3
2946.6908							Well_3
2946.8908							Well_3
2947.0908							Well_3
2947.2908							Well_3
2947.4908							Well_3
2947.6908							Well_3
2947.8908							Well_3
2948.0908							Well_3
2948.2908							Well_3
2948.4908							Well_3
2948.6908							Well_3
2948.8908							Well_3
2949.0908							Well_3
2949.2908							Well_3
2949.4908							Well_3
2949.6908							Well_3
2949.8908							Well_3
2950.0908							Well_3
2950.2908							Well_3
2950.4908							Well_3
2950.6908							Well_3
2950.8908							Well_3
2951.0908							Well_3
2951.2908							Well_3
2951.4908							Well_3
2951.6908							Well_3
2951.8908							Well_3
2952.0908							Well_3
2952.2908							Well_3
2952.4908							Well_3
2952.6908							Well_3
2952.8908							Well_3
2953.0908							Well_3
2953.2908							Well_3
2953.4908							Well_3
2953.6908							Well_3
2953.8908							Well_3
2954.0908							Well_3
2954.2908							Well_3
2954.4908							Well_3
2954.6908							Well_3
2954.8908							Well_3
2955.0908							Well_3
2955.2908							Well_3
2955.4908							Well_3
2955.6908							Well_3
2955.8908							Well_3
2956.0908							Well_3
2956.2908							Well_3
2956.4908							Well_3
2956.6908							Well_3
2956.8908							Well_3
2957.0908							Well_3
2957.2908							Well_3
2957.4908							Well_3
2957.6908							Well_3
2957.8908							Well_3
2958.0908							Well_3
2958.2908							Well_3
2958.4908							Well_3
2958.6908							Well_3
2958.8908							Well_3
2959.0908							Well_3
2959.2908							Well_3
2959.4908							Well_3
2959.6908							Well_3
2959.8908							Well_3
2960.0908							Well_3
2960.2908							Well_3
2960.4908							Well_3
2960.6908							Well_3
2960.8908							Well_3
2961.0908							Well_3
2961.2908							Well_3
2961.4908							Well_3
2961.6908							Well_3
2961.8908							Well_3
2962.0908							Well_3
2962.2908							Well_3
2962.4908							Well_3
2962.6908							Well_3
2962.8908							Well_3
2963.0908							Well_3
2963.2908							Well_3
2963.4908							Well_3
2963.6908							Well_3
2963.8908							Well_3
2964.0908							Well_3
2964.2908							Well_3
2964.4908							Well_3
2964.6908							Well_3
2964.8908							Well_3
2965.0908							Well_3
2965.2908							Well_3
2965.4908							Well_3
2965.6908							Well_3
2965.8908							Well_3
2966.0908							Well_3
2966.2908							Well_3
2966.4908							Well_3
2966.6908							Well_3
2966.8908							Well_3
2967.0908							Well_3
2967.2908							Well_3
2967.4908							Well_3
2967.6908							Well_3
2967.8908							Well_3
2968.0908							Well_3
2968.2908							Well_3
2968.4908							Well_3
2968.6908							Well_3
2968.8908							Well_3
2969.0908							Well_3
2969.2908							Well_3
2969.4908							Well_3
2969.6908							Well_3
2969.8908							Well_3
2970.0908							Well_3
2970.2908							Well_3
2970.4908							Well_3
2970.6908							Well_3
2970.8908							Well_3
2971.0908							Well_3
2971.2908							Well_3
2971.4908							Well_3
2971.6908							Well_3
2971.8908							Well_3
2972.0908							Well_3
2972.2908							Well_3
2972.4908							Well_3
2972.6908							Well_3
2972.8908							Well_3
2973.0908							Well_3
2973.2908							Well_3
2973.4908							Well_3
2973.6908							Well_3
2973.8908							Well_3
2974.0908							Well_3
2974.2908							Well_3
2974.4908							Well_3
2974.6908							Well_3
2974.8908							Well_3
2975.0908							Well_3
2975.2908							Well_3
2975.4908							Well_3
2975.6908							Well_3
2975.8908							Well_3
2976.0908							Well_3
2976.2908							Well_3
2976.4908							Well_3
2976.6908							Well_3
2976.8908							Well_3
2977.0908							Well_3
2977.2908							Well_3
2977.4908							Well_3
2977.6908							Well_3
2977.8908							Well_3
2978.0908							Well_3
2978.2908							Well_3
2978.4908							Well_3
2978.6908							Well_3
2978.8908							Well_3
2979.0908							Well_3
2979.2908							Well_3
2979.4908							Well_3
2979.6908							Well_3
2979.8908							Well_3
2980.0908							Well_3
2980.2908							Well_3
2980.4908							Well_3
2980.6908							Well_3
2980.8908							Well_3
2981.0908							Well_3
2981.2908							Well_3
2981.4908							Well_3
2981.6908							Well_3
2981.8908							Well_3
2982.0908							Well_3
2982.2908							Well_3
2982.4908							Well_3
2982.6908							Well_3
2982.8908							Well_3
2983.0908							Well_3
2983.2908							Well_3
2983.4908							Well_3
2983.6908							Well_3
2983.8908							Well_3
2984.0908							Well_3
2984.2908							Well_3
2984.4908							Well_3
2984.6908							Well_3
2984.8908							Well_3
2985.0908							Well_3
2985.2908							Well_3
2985.4908							Well_3
2985.6908							Well_3
2985.8908							Well_3
2986.0908							Well_3
2986.2908							Well_3
2986.4908							Well_3
2986.6908							Well_3
2986.8908							Well_3
2987.0908							Well_3
2987.2908							Well_3
2987.4908							Well_3
2987.6908							Well_3
2987.8908							Well_3
2988.0908							Well_3
2988.2908							Well_3
2988.4908							Well_3
2988.6908							Well_3
2988.8908							Well_3
2989.0908							Well_3
2989.2908							Well_3
2989.4908							Well_3
2989.6908							Well_3
2989.8908							Well_3
2990.0908							Well_3
2990.2908							Well_3
2990.4908							Well_3
2990.6908							Well_3
2990.8908							Well_3
2991.0908							Well_3
2991.2908							Well_3
2991.4908							Well_3
2991.6908							Well_3
2991.8908							Well_3
2992.0908							Well_3
2992.2908							Well_3
2992.4908							Well_3
2992.6908							Well_3
2992.8908							Well_3
2993.0908							Well_3
2993.2908							Well_3
2993.4908							Well_3
2993.6908							Well_3
2993.8908							Well_3
2994.0908							Well_3
2994.2908							Well_3
2994.4908							Well_3
2994.6908							Well_3
2994.8908							Well_3
2995.0908							Well_3
2995.2908							Well_3
2995.4908							Well_3
2995.6908							Well_3
2995.8908							Well_3
2996.0908							Well_3
2996.2908							Well_3
2996.4908							Well_3
2996.6908							Well_3
2996.8908							Well_3
2997.0908							Well_3
2997.2908							Well_3
2997.4908							Well_3
2997.6908							Well_3
2997.8908							Well_3
2998.0908							Well_3
2998.2908							Well_3
2998.4908							Well_3
2998.6908							Well_3
2998.8908							Well_3
2999.0908							Well_3
2999.2908							Well_3
2999.4908							Well_3
2999.6908							Well_3
2999.8908							Well_3
3000.0908							Well_3
3000.2908							Well_3
3000.4908							Well_3
3000.6908							Well_3
3000.8908							Well_3
3001.0908							Well_3
3001.2908							Well_3
3001.4908							Well_3
3001.6908							Well_3
3001.8908							Well_3
3002.0908							Well_3
3002.2908							Well_3
3002.4908							Well_3
3002.6908							Well_3
3002.8908							Well_3
3003.0908							Well_3
3003.2908							Well_3
3003.4908							Well_3
3003.6908							Well_3
3003.8908							Well_3
3004.0908							Well_3
3004.2908							Well_3
3004.4908							Well_3
3004.6908							Well_3
3004.8908							Well_3
3005.0908							Well_3
3005.2908							Well_3
3005.4908							Well_3
3005.6908							Well_3
3005.8908							Well_3
3006.0908							Well_3
3006.2908							Well_3
3006.4908							Well_3
3006.6908							Well_3
3006.8908							Well_3
3007.0908							Well_3
3007.2908							Well_3
3007.4908							Well_3
3007.6908							Well_3
3007.8908							Well_3
3008.0908							Well_3
3008.2908							Well_3
3008.4908							Well_3
3008.6908							Well_3
3008.8908							Well_3
3009.0908							Well_3
3009.2908							Well_3
3009.4908							Well_3
3009.6908							Well_3
3009.8908							Well_3
3010.0908							Well_3
3010.2908							Well_3
3010.4908							Well_3
3010.6908							Well_3
3010.8908							Well_3
